mode,klass,pair_id,smiles_a,smiles_b,note
ring_size,A,ring_size_002,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNC5CCCC5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNC5CCCCC5)CC4)cc2)CC3)cc1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_003,COCC(=O)Nc1cccc([C@@]2(C3CCCCC3)N=C(N)N(C)C2=O)c1,COCC(=O)Nc1cccc([C@@]2(C3CCCC3)N=C(N)N(C)C2=O)c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_004,CN(CC1(C#N)CCCCC1)C1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,CN(CC1(C#N)CCCC1)C1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_005,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)Nc2ccc3c(c2)OCO3)c1,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCC2)C(=O)Nc2ccc3c(c2)OCO3)c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_006,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(N3CCCNC3=O)c2)CCCCC1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(N3CCCNC3=O)c2)CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_007,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_008,CC(C)CCOc1ccc2c(c1)[C@H]1OCCC[C@H]1[C@@H](C1CCCC1)N2,CC(C)CCOc1ccc2c(c1)[C@H]1OCCC[C@H]1[C@H](C1CCCCC1)N2,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_009,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc(C3CCCCC3)cc2)C(=O)N2CCN(C(=N)N)CC2)c1,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc(C3CCCC3)cc2)C(=O)N2CCN(C(=N)N)CC2)c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_010,Clc1ccc2c(c1)C(N1CCN(C3CCCCC3)CC1)=Nc1cccnc1N2,Clc1ccc2c(c1)C(N1CCN(C3CCCC3)CC1)=Nc1cccnc1N2,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_011,CN(C(=O)CCCn1c(N)nc2cc(Cl)ccc21)C1CCCCC1,CN(C(=O)CCCn1c(N)nc2cc(Cl)ccc21)C1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_012,N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@@H]2CC2CCCCC2)C(=O)c2nccs2)C1,N=C(N)N1CCCC(C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@@H]2CC2CCCC2)C(=O)c2nccs2)C1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_013,CS(=O)(=O)CC(=O)N(CCCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)CC1CCCCC1,CS(=O)(=O)CC(=O)N(CCCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)CC1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_014,O=C(C1CCCCC1)N1CCN(S(=O)(=O)c2cccc(-c3ccccc3)c2)CC1,O=C(C1CCCC1)N1CCN(S(=O)(=O)c2cccc(-c3ccccc3)c2)CC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_015,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(C)s3)cc2)C(=O)C2CCCCC2)c1,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(C)s3)cc2)C(=O)C2CCCC2)c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_016,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCC1)C2=O,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_017,CN(C(=O)[C@H](Cc1ccc(C(=N)NN)s1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,CN(C(=O)[C@H](Cc1ccc(C(=N)NN)s1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCCC1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_018,c1nc(CCC2CCN(C3CCCCC3)CC2)c[nH]1,c1nc(CCC2CCN(C3CCCC3)CC2)c[nH]1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_019,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_020,N=C(N)c1ccc2[nH]c(-c3cccc(C4(O)CCCCC4)[n+]3[O-])cc2c1,N=C(N)c1ccc2[nH]c(-c3cccc(C4(O)CCCC4)[n+]3[O-])cc2c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_021,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)C2CCCCC2)C(=O)O)cc1)c1nc2ccccc2o1,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)C2CCCC2)C(=O)O)cc1)c1nc2ccccc2o1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_022,Oc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1,Oc1cccc2c1CCCC2CCCN1CCN(C2CCCC2)CC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_023,O=C(Nc1ncnc2c1cnn2CCN1CCCCC1)NC1CCCC1,O=C(Nc1ncnc2c1cnn2CCN1CCCCC1)NC1CCCCC1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_024,O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)ccc32)c(F)c1,O=C(O)c1ccc(NC(=O)[C@@H](C2CCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)ccc32)c(F)c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_025,CCC(C)(C)c1cccc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,CCC(C)(C)c1cccc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCC2)c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_026,Cc1ccc(C(=O)C2CCN(CC(=O)NC3CCCC3)CC2)cc1,Cc1ccc(C(=O)C2CCN(CC(=O)NC3CCCCC3)CC2)cc1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_027,O=C(C1CCCC1)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,O=C(C1CCCC1)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_028,O=C(N/N=C1\C(=O)N(CC2CCCCC2)c2ccccc21)c1ccccc1,O=C(N/N=C1\C(=O)N(CC2CCCC2)c2ccccc21)c1ccccc1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_029,Cc1cc(SCc2nc(-c3ccc(OC(F)(F)F)cc3)ns2)ccc1OC1(C(=O)O)CCCC1,Cc1cc(SCc2nc(-c3ccc(OC(F)(F)F)cc3)ns2)ccc1OC1(C(=O)O)CCCCC1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_030,O=C1c2ccccc2C(=O)N1SC1CCCCC1,O=C1c2ccccc2C(=O)N1SC1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_031,Cc1ccccc1-c1ccc2nc(N)c(CC(C)C(=O)NCC3CCCCC3)cc2c1,Cc1ccccc1-c1ccc2nc(N)c(CC(C)C(=O)NCC3CCCC3)cc2c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_032,CN(C)c1cccc2c(S(=O)(=O)N[C@@H](Cc3ccc(CN)cc3)C(=O)N(C)C3CCCC3)cccc12,CN(C)c1cccc2c(S(=O)(=O)N[C@@H](Cc3ccc(CN)cc3)C(=O)N(C)C3CCCCC3)cccc12,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_033,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)NC5CCCC5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)NC5CCCCC5)CC4)cc2)CC3)cc1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_034,CCC(C)NC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,CCC(C)NC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_035,C[C@@H](NC(=O)c1ccc(Cl)cc1)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,C[C@@H](NC(=O)c1ccc(Cl)cc1)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCCC4)n3)c(F)c2)CC1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_036,CC[C@@](C)(Cc1ccc(OCCCOc2ccc(C3CCCCC3)cc2Cl)cc1)C(=O)O,CC[C@@](C)(Cc1ccc(OCCCOc2ccc(C3CCCC3)cc2Cl)cc1)C(=O)O,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_037,CS(=O)(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)CC1CCCCC1,CS(=O)(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)CC1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_038,C[C@@H](NC(=O)c1ccc(F)cc1)C(=O)N1CCCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,C[C@@H](NC(=O)c1ccc(F)cc1)C(=O)N1CCCN(CCCOc2ccc(-c3noc(CC4CCCCC4)n3)c(F)c2)CC1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_039,CC(C)OC(=O)C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O,CC(C)OC(=O)C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCC1)NCC(=O)O,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_040,CCN1CCN(C(=O)c2cn(CC3CCCCC3)c3c(OC)cccc23)CC1,CCN1CCN(C(=O)c2cn(CC3CCCC3)c3c(OC)cccc23)CC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_041,N=C(N)c1ccc(CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cc1,N=C(N)c1ccc(CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@@H](CC2CCCC2)NCC(=O)O)cc1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_042,COCCNC(=O)c1c(NC(=O)C2CCCC2)sc2c1CCCC2,COCCNC(=O)c1c(NC(=O)C2CCCCC2)sc2c1CCCC2,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_043,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)C3CCCCC3)=NNC2CCc2ccccc2)cc1,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)C3CCCC3)=NNC2CCc2ccccc2)cc1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_044,CC(C)(N)C(=O)N[C@H](COCC1CCCCC1)c1nnnn1CCOC(=O)NCCCCO,CC(C)(N)C(=O)N[C@H](COCC1CCCC1)c1nnnn1CCOC(=O)NCCCCO,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_045,CN(C(=O)c1cc(Cl)cc(OCCCON=C(N)N)c1)C1CCCCC1,CN(C(=O)c1cc(Cl)cc(OCCCON=C(N)N)c1)C1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_046,COc1ccc(C(=O)CC(Nc2ccc([N+](=O)[O-])cc2)C2CCCCC2)cc1,COc1ccc(C(=O)CC(Nc2ccc([N+](=O)[O-])cc2)C2CCCC2)cc1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_047,COc1ccc(/C=C2\NC(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C2=O)cc1OC1CCCC1,COc1ccc(/C=C2\NC(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C2=O)cc1OC1CCCCC1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_048,COC(=O)[C@@H]1C[C@H](OC(=O)C2CCCCC2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,COC(=O)[C@@H]1C[C@H](OC(=O)C2CCCC2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_049,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O)C(=O)c1nccs1,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCC1)NCC(=O)O)C(=O)c1nccs1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_050,COc1cccc(OC)c1CNc1nc(NC2CCCCC2)nc2ccc(Cl)cc12,COc1cccc(OC)c1CNc1nc(NC2CCCC2)nc2ccc(Cl)cc12,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_051,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+][C@@H](C)C(=O)NC2CCCCC2)cc(N2CCCC2=O)c1,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+][C@@H](C)C(=O)NC2CCCC2)cc(N2CCCC2=O)c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_052,COc1ccc2c(c1)N(CC1CCCCC1)C(=O)/C2=N\NC(=O)c1ccccc1,COc1ccc2c(c1)N(CC1CCCC1)C(=O)/C2=N\NC(=O)c1ccccc1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_053,C[C@H]1CN2C[C@H](C3CCCCC3)NC[C@H]2C[C@@]1(C)c1cccc(O)c1,C[C@H]1CN2C[C@@H](C3CCCC3)NC[C@H]2C[C@@]1(C)c1cccc(O)c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_054,COc1ccc(-c2c(C)c(C(=O)NC3(C#N)CCCCC3)nn2-c2ccccc2Br)cc1,COc1ccc(-c2c(C)c(C(=O)NC3(C#N)CCCC3)nn2-c2ccccc2Br)cc1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_055,CCC(=O)N[C@H](C)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,CCC(=O)N[C@H](C)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCCC4)n3)c(F)c2)CC1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_056,COc1ccc(/C=C2\NC(=O)N(CCCN3CCN(c4ccccc4OC)CC3)C2=O)cc1OC1CCCC1,COc1ccc(/C=C2\NC(=O)N(CCCN3CCN(c4ccccc4OC)CC3)C2=O)cc1OC1CCCCC1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_057,C[Si](NC1CCCCC1)(NC1CCCCC1)NC1CCCCC1,C[Si](NC1CCCCC1)(NC1CCCCC1)NC1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_058,COc1cc(C(=O)NS(=O)(=O)c2cc(Cl)cc(Cl)c2)ccc1Cc1cn(C)c2ccc(NC(=O)NC3CCCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2cc(Cl)cc(Cl)c2)ccc1Cc1cn(C)c2ccc(NC(=O)NC3CCCC3)cc12,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_059,O=C(N[C@H]1C[C@@]2(O)[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)CC1=O)C1CCCCC1,O=C(N[C@H]1C[C@@]2(O)[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)CC1=O)C1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_060,O=C1CCC(C2CCCCC2)CC1,O=C1CCC(C2CCCC2)CC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_061,O=C(NCc1cccc(Cl)c1)[C@@H]1CCCN1C(=O)CCC1CCCC1,O=C(NCc1cccc(Cl)c1)[C@@H]1CCCN1C(=O)CCC1CCCCC1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_062,COc1cccc2c1CCCC2CCN1CCN(C2CCCCC2)CC1,COc1cccc2c1CCCC2CCN1CCN(C2CCCC2)CC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_063,COc1ccc(C(=O)NCC2CCN(C3CCCC3)CC2)cc1OCCc1ccc(Cl)cc1Cl,COc1ccc(C(=O)NCC2CCN(C3CCCCC3)CC2)cc1OCCc1ccc(Cl)cc1Cl,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_064,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCCN=C(N)N)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)c1nccs1,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCCN=C(N)N)C(=O)N[C@@H](CC1CCCC1)[C@@H](O)c1nccs1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_065,O=C(Nc1ncnc2c1cnn2CCN1CCCC1)C1CCCCC1,O=C(Nc1ncnc2c1cnn2CCN1CCCC1)C1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_066,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(N3CCCCC3=O)c2)CCCCC1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(N3CCCCC3=O)c2)CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_067,N=C(N)NCCC[C@H](NC(=O)[C@@H](CC1CCCCC1)NCCC(=O)O)C(=O)NCc1ccc(C(=N)N)cc1,N=C(N)NCCC[C@H](NC(=O)[C@@H](CC1CCCC1)NCCC(=O)O)C(=O)NCc1ccc(C(=N)N)cc1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_068,N=C(N)c1ccc2cc(C(=O)Nc3cccc(OC4CCCC4)c3)ccc2c1,N=C(N)c1ccc2cc(C(=O)Nc3cccc(OC4CCCCC4)c3)ccc2c1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_069,C1CCCCC1,C1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_070,CNC(C)CC1CCCCC1,CNC(C)CC1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_071,O=C(O)c1ccc(Nc2nc3c(-c4cnn(C5CCCC5)c4)cccn3n2)cc1,O=C(O)c1ccc(Nc2nc3c(-c4cnn(C5CCCCC5)c4)cccn3n2)cc1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_072,Cc1c(C(=O)NCCCCNC(=O)C2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,Cc1c(C(=O)NCCCCNC(=O)C2CCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_073,COC/C=C/c1cccc(N(Cc2ccc(/C=C/C(=O)OC(C)(C)C)cc2)C(=O)C2CCCCC2)c1,COC/C=C/c1cccc(N(Cc2ccc(/C=C/C(=O)OC(C)(C)C)cc2)C(=O)C2CCCC2)c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_074,CO[C@H]1C[C@H](O[C@@H]2C(C)=CC[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OCC(=CC=C[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O,CO[C@H]1C[C@H](O[C@@H]2C(C)=CC[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@H](C5CCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OCC(=CC=C[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_075,C[C@H]1CN2CCN(CC3CCCCC3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,C[C@H]1CN2CCN(CC3CCCC3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_076,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C#N)c2)CCCCC1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C#N)c2)CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_077,CC(=O)N(c1cc(C)cc(C(=O)NCc2cc(Cl)ccc2-n2cnnn2)c1)C1CCCCC1,CC(=O)N(c1cc(C)cc(C(=O)NCc2cc(Cl)ccc2-n2cnnn2)c1)C1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_078,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cc(CC(C)(C)C)cs2)CCCCC1,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cc(CC(C)(C)C)cs2)CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_079,O=C(Nc1cn(CC(=O)N2C[C@H]3CN(CC4CCCCC4)C[C@H]3C2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,O=C(Nc1cn(CC(=O)N2C[C@H]3CN(CC4CCCC4)C[C@H]3C2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_080,CC(C)N1CCN(C(=O)N2CCC(NC(=O)C3CCCC3)CC2)CC1,CC(C)N1CCN(C(=O)N2CCC(NC(=O)C3CCCCC3)CC2)CC1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_081,CN1C(=O)C2(CC(C)(C)Oc3ccc(C4CCCCC4)cc32)N=C1N,CN1C(=O)C2(CC(C)(C)Oc3ccc(C4CCCC4)cc32)N=C1N,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_082,O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)NC1CCCCC1,O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)NC1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_083,c1cc(C2CCCCC2)ccc1OCCCN1CCCCC1,c1cc(C2CCCC2)ccc1OCCCN1CCCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_084,CC(=O)N(CCCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)CC1CCCCC1,CC(=O)N(CCCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)CC1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_085,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(CCC3CCCCC3)(CC(C)C)C2=O)cc1,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(CCC3CCCC3)(CC(C)C)C2=O)cc1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_086,CN1C(=O)C(c2cccc(-c3cccnc3F)c2)(c2cnn(C3CCCC3)c2)N=C1N,CN1C(=O)C(c2cccc(-c3cccnc3F)c2)(c2cnn(C3CCCCC3)c2)N=C1N,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_087,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3c(OC)cccc3OC)cc2)C(=O)C2CCCCC2)c1,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3c(OC)cccc3OC)cc2)C(=O)C2CCCC2)c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_088,C=C(C)c1cccc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,C=C(C)c1cccc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCC2)c1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_089,COc1cc(-c2nc(NC(=O)c3cc4cc(C)cc(C)c4n3CC(=O)O)sc2CCC2CCCCC2)c(OC)cc1Cl,COc1cc(-c2nc(NC(=O)c3cc4cc(C)cc(C)c4n3CC(=O)O)sc2CCC2CCCC2)c(OC)cc1Cl,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_090,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,CC[N+](CC)(CC)CCOC(=O)C(C1CCCCC1)C1CCCC1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_091,CC(C)C(=O)N[C@H](C)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,CC(C)C(=O)N[C@H](C)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCCC4)n3)c(F)c2)CC1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_092,CNc1ncc(C#CC[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(C)C2CCCC2)cn1,CNc1ncc(C#CC[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(C)C2CCCCC2)cn1,cyclopentyl -> cyclohexyl
ring_size,A,ring_size_093,CNC(c1cccc(O)c1)C(C)(C)C(=O)NCC1CCCCC1,CNC(c1cccc(O)c1)C(C)(C)C(=O)NCC1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_094,CC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCCC1,CC(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(O)c1)C2)CC1CCCC1,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_095,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CC3CCCCC3)c2)N=C1N,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CC3CCCC3)c2)N=C1N,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_096,CC1(C)C2CC[C@]1(C)CN(CCCC1CCCCC1)C2,CC1(C)C2CC[C@]1(C)CN(CCCC1CCCC1)C2,cyclohexyl -> cyclopentyl
ring_size,A,ring_size_097,c1cn2c(NC3CCCCC3)c(-c3ccc4[nH]ncc4c3)nc2s1,c1cn2c(NC3CCCC3)c(-c3ccc4[nH]ncc4c3)nc2s1,cyclohexyl -> cyclopentyl
