embedding,mode,klass,pair_id,cosine,tanimoto,identical,bg_median,separation
Morgan r3-counts,add_methyl,A,add_methyl_663,0.07627534866333008,0.2769230604171753,False,0.5618315935134888,0.13576194643974304
Morgan r3-counts,add_methyl,A,add_methyl_664,0.0801541805267334,0.31896549463272095,False,0.42970219254493713,0.18653425574302673
Morgan r3-counts,add_methyl,A,add_methyl_665,0.09906256198883057,0.3865545988082886,False,0.3989540636539459,0.24830567836761475
Morgan r3-counts,add_methyl,A,add_methyl_666,0.06590533256530762,0.22794115543365479,False,0.49735093116760254,0.13251273334026337
Morgan r3-counts,add_methyl,A,add_methyl_667,0.07499194145202637,0.30630630254745483,False,0.41604748368263245,0.18024851381778717
Morgan r3-counts,add_methyl,A,add_methyl_668,0.08184707164764404,0.3913043737411499,False,0.5143853425979614,0.1591162532567978
Morgan r3-counts,add_methyl,A,add_methyl_669,0.25296878814697266,0.5689655542373657,False,0.5281221270561218,0.47899675369262695
Morgan r3-counts,add_methyl,A,add_methyl_670,0.07655489444732666,0.307692289352417,False,0.3984126150608063,0.19214977324008942
Morgan r3-counts,add_methyl,A,add_methyl_671,0.06337404251098633,0.24817520380020142,False,0.4884689152240753,0.1297401785850525
Morgan r3-counts,add_methyl,A,add_methyl_672,0.08315706253051758,0.265625,False,0.6417326331138611,0.12958210706710815
Morgan r3-counts,add_methyl,A,add_methyl_673,0.09213101863861084,0.3069307208061218,False,0.5454322099685669,0.16891378164291382
Morgan r3-counts,add_methyl,A,add_methyl_674,0.08592754602432251,0.3380281925201416,False,0.4846673607826233,0.17729179561138153
Morgan r3-counts,add_methyl,A,add_methyl_675,0.09580469131469727,0.32773107290267944,False,0.41341787576675415,0.2317381501197815
Morgan r3-counts,add_methyl,A,add_methyl_676,0.050591349601745605,0.2631579041481018,False,0.3907369077205658,0.12947675585746765
Morgan r3-counts,add_methyl,A,add_methyl_677,0.10460156202316284,0.3333333134651184,False,0.4328002631664276,0.24168553948402405
Morgan r3-counts,add_methyl,A,add_methyl_678,0.07061910629272461,0.2567567825317383,False,0.46811050176620483,0.15085990726947784
Morgan r3-counts,add_methyl,A,add_methyl_679,0.1782703995704651,0.47692304849624634,False,0.540925920009613,0.32956528663635254
Morgan r3-counts,add_methyl,A,add_methyl_680,0.30120599269866943,0.6410256624221802,False,0.4573056697845459,0.6586535573005676
Morgan r3-counts,add_methyl,A,add_methyl_681,0.047529518604278564,0.2517985701560974,False,0.3879004120826721,0.12253020703792572
Morgan r3-counts,add_methyl,A,add_methyl_682,0.04675722122192383,0.26811593770980835,False,0.6240571141242981,0.07492458820343018
Morgan r3-counts,add_methyl,A,add_methyl_683,0.06973934173583984,0.26446282863616943,False,0.41166287660598755,0.1694088727235794
Morgan r3-counts,add_methyl,A,add_methyl_684,0.04831528663635254,0.2957746386528015,False,0.3849993646144867,0.12549446523189545
Morgan r3-counts,add_methyl,A,add_methyl_685,0.031682610511779785,0.17142856121063232,False,0.39590829610824585,0.08002512156963348
Morgan r3-counts,add_methyl,A,add_methyl_686,0.07369410991668701,0.2909091114997864,False,0.3985633850097656,0.18489934504032135
Morgan r3-counts,add_methyl,A,add_methyl_687,0.03751564025878906,0.19078946113586426,False,0.4077445864677429,0.09200769662857056
Morgan r3-counts,add_methyl,A,add_methyl_688,0.03968626260757446,0.2461538314819336,False,0.43496114015579224,0.09124093502759933
Morgan r3-counts,add_methyl,A,add_methyl_689,0.12852239608764648,0.3482142686843872,False,0.49107301235198975,0.2617174983024597
Morgan r3-counts,add_methyl,A,add_methyl_690,0.09309768676757812,0.31578946113586426,False,0.43703219294548035,0.21302248537540436
Morgan r3-counts,add_methyl,A,add_methyl_691,0.10622799396514893,0.31896549463272095,False,0.5194486379623413,0.2045014351606369
Morgan r3-counts,add_methyl,A,add_methyl_692,0.05599665641784668,0.27210885286331177,False,0.6441842317581177,0.08692646026611328
Morgan r3-counts,add_methyl,A,add_methyl_693,0.21272146701812744,0.529411792755127,False,0.45836469531059265,0.4640878140926361
Morgan r3-counts,add_methyl,A,add_methyl_694,0.0803138017654419,0.2638888955116272,False,0.4343145489692688,0.18492081761360168
Morgan r3-counts,add_methyl,A,add_methyl_695,0.050864219665527344,0.26815640926361084,False,0.4106704890727997,0.12385652214288712
Morgan r3-counts,add_methyl,A,add_methyl_696,0.07064813375473022,0.25,False,0.5537302494049072,0.12758582830429077
Morgan r3-counts,add_methyl,A,add_methyl_697,0.1021658182144165,0.33734941482543945,False,0.44304198026657104,0.2306007593870163
Morgan r3-counts,add_methyl,A,add_methyl_698,0.06970453262329102,0.28125,False,0.6133557558059692,0.113644540309906
Morgan r3-counts,add_methyl,A,add_methyl_699,0.07948189973831177,0.3305785059928894,False,0.4137038588523865,0.1921226978302002
Morgan r3-counts,add_methyl,A,add_methyl_700,0.04968619346618652,0.23664122819900513,False,0.4046717584133148,0.12278147041797638
Morgan r3-counts,add_methyl,A,add_methyl_701,0.039649248123168945,0.25827813148498535,False,0.41789719462394714,0.09487799555063248
Morgan r3-counts,add_methyl,A,add_methyl_702,0.03988206386566162,0.23750001192092896,False,0.45384910702705383,0.08787516504526138
Morgan r3-counts,add_methyl,A,add_methyl_703,0.06393730640411377,0.25,False,0.5386286973953247,0.11870386451482773
Morgan r3-counts,add_methyl,A,add_methyl_704,0.050416409969329834,0.3185840845108032,False,0.41000470519065857,0.12296544015407562
Morgan r3-counts,add_methyl,A,add_methyl_705,0.1353905200958252,0.3636363744735718,False,0.5538592338562012,0.24444933235645294
Morgan r3-counts,add_methyl,A,add_methyl_706,0.06047290563583374,0.2881355881690979,False,0.3894810676574707,0.15526533126831055
Morgan r3-counts,add_methyl,A,add_methyl_707,0.08349299430847168,0.33018869161605835,False,0.48426687717437744,0.17241111397743225
Morgan r3-counts,add_methyl,A,add_methyl_708,0.09577512741088867,0.292682945728302,False,0.5042045712471008,0.18995290994644165
Morgan r3-counts,add_methyl,A,add_methyl_709,0.08915555477142334,0.2878788113594055,False,0.46888235211372375,0.19014482200145721
Morgan r3-counts,add_methyl,A,add_methyl_710,0.03853100538253784,0.20625001192092896,False,0.39755403995513916,0.09692016988992691
Morgan r3-counts,add_methyl,A,add_methyl_711,0.06781363487243652,0.2711864113807678,False,0.40562206506729126,0.1671842783689499
Morgan r3-counts,add_methyl,A,add_methyl_712,0.08013570308685303,0.28358209133148193,False,0.46089687943458557,0.1738690584897995
Morgan r3-counts,add_methyl,A,add_methyl_713,0.10098814964294434,0.37735849618911743,False,0.4534936547279358,0.22268922626972198
Morgan r3-counts,add_methyl,A,add_methyl_714,0.05132061243057251,0.22666668891906738,False,0.4913836419582367,0.10444102436304092
