arm,task,task_type,fraction,pct,n_train,subsample_seed,head_seed,metric,split,value
sup,HIV,classification,0.25,25,8225,0,3,roc_auc,train,0.8372281808622503
sup,HIV,classification,0.25,25,8225,0,3,nef1,test,0.4523809523809524
sup,HIV,classification,0.25,25,8225,0,4,roc_auc,test,0.7494872438633423
sup,HIV,classification,0.25,25,8225,0,4,roc_auc,train,0.9171209253417455
sup,HIV,classification,0.25,25,8225,0,4,nef1,test,0.5
sup,HIV,classification,0.25,25,8225,1,0,roc_auc,test,0.6720948647134939
sup,HIV,classification,0.25,25,8225,1,0,roc_auc,train,0.8279395588740635
sup,HIV,classification,0.25,25,8225,1,0,nef1,test,0.5952380952380952
sup,HIV,classification,0.25,25,8225,1,1,roc_auc,test,0.7074412406574094
sup,HIV,classification,0.25,25,8225,1,1,roc_auc,train,0.9163598735298536
sup,HIV,classification,0.25,25,8225,1,1,nef1,test,0.6666666666666666
sup,HIV,classification,0.25,25,8225,1,2,roc_auc,test,0.7152899824253076
sup,HIV,classification,0.25,25,8225,1,2,roc_auc,train,0.851955763077417
sup,HIV,classification,0.25,25,8225,1,2,nef1,test,0.6428571428571429
sup,HIV,classification,0.25,25,8225,1,3,roc_auc,test,0.6648004017072557
sup,HIV,classification,0.25,25,8225,1,3,roc_auc,train,0.8747860938096282
sup,HIV,classification,0.25,25,8225,1,3,nef1,test,0.6428571428571429
sup,HIV,classification,0.25,25,8225,1,4,roc_auc,test,0.6537128951891694
sup,HIV,classification,0.25,25,8225,1,4,roc_auc,train,0.874799908134738
sup,HIV,classification,0.25,25,8225,1,4,nef1,test,0.6428571428571429
sup,HIV,classification,0.25,25,8225,2,0,roc_auc,test,0.7120937059425636
sup,HIV,classification,0.25,25,8225,2,0,roc_auc,train,0.8318735559493845
sup,HIV,classification,0.25,25,8225,2,0,nef1,test,0.6428571428571429
sup,HIV,classification,0.25,25,8225,2,1,roc_auc,test,0.697081828540528
sup,HIV,classification,0.25,25,8225,2,1,roc_auc,train,0.8478457035302118
sup,HIV,classification,0.25,25,8225,2,1,nef1,test,0.6190476190476191
sup,HIV,classification,0.25,25,8225,2,2,roc_auc,test,0.6714498155622937
sup,HIV,classification,0.25,25,8225,2,2,roc_auc,train,0.8863165033998982
sup,HIV,classification,0.25,25,8225,2,2,nef1,test,0.5714285714285714
sup,HIV,classification,0.25,25,8225,2,3,roc_auc,test,0.6906294057436413
sup,HIV,classification,0.25,25,8225,2,3,roc_auc,train,0.8789026340149794
sup,HIV,classification,0.25,25,8225,2,3,nef1,test,0.6428571428571429
sup,HIV,classification,0.25,25,8225,2,4,roc_auc,test,0.7002491357500145
sup,HIV,classification,0.25,25,8225,2,4,roc_auc,train,0.8037520111516328
sup,HIV,classification,0.25,25,8225,2,4,nef1,test,0.5714285714285714
sup,HIV,classification,0.5,50,16450,0,0,roc_auc,test,0.7547886208694644
sup,HIV,classification,0.5,50,16450,0,0,roc_auc,train,0.893283535782626
sup,HIV,classification,0.5,50,16450,0,0,nef1,test,0.6190476190476191
sup,HIV,classification,0.5,50,16450,0,1,roc_auc,test,0.7496900287761449
sup,HIV,classification,0.5,50,16450,0,1,roc_auc,train,0.918476146313567
sup,HIV,classification,0.5,50,16450,0,1,nef1,test,0.6190476190476191
sup,HIV,classification,0.5,50,16450,0,2,roc_auc,test,0.7403715792116494
sup,HIV,classification,0.5,50,16450,0,2,roc_auc,train,0.8299747728000724
sup,HIV,classification,0.5,50,16450,0,2,nef1,test,0.5952380952380952
sup,HIV,classification,0.5,50,16450,0,3,roc_auc,test,0.7519573572297649
sup,HIV,classification,0.5,50,16450,0,3,roc_auc,train,0.8966285400675185
sup,HIV,classification,0.5,50,16450,0,3,nef1,test,0.7142857142857143
sup,HIV,classification,0.5,50,16450,0,4,roc_auc,test,0.7433109948048437
sup,HIV,classification,0.5,50,16450,0,4,roc_auc,train,0.8435611733394156
sup,HIV,classification,0.5,50,16450,0,4,nef1,test,0.6666666666666666
sup,HIV,classification,0.5,50,16450,1,0,roc_auc,test,0.7229282141408678
sup,HIV,classification,0.5,50,16450,1,0,roc_auc,train,0.8676012267438307
sup,HIV,classification,0.5,50,16450,1,0,nef1,test,0.5476190476190477
sup,HIV,classification,0.5,50,16450,1,1,roc_auc,test,0.7515962069564882
sup,HIV,classification,0.5,50,16450,1,1,roc_auc,train,0.8491069427179916
sup,HIV,classification,0.5,50,16450,1,1,nef1,test,0.6666666666666666
sup,HIV,classification,0.5,50,16450,1,2,roc_auc,test,0.754760617238649
sup,HIV,classification,0.5,50,16450,1,2,roc_auc,train,0.9384086972469585
sup,HIV,classification,0.5,50,16450,1,2,nef1,test,0.5238095238095238
sup,HIV,classification,0.5,50,16450,1,3,roc_auc,test,0.7490990556016919
sup,HIV,classification,0.5,50,16450,1,3,roc_auc,train,0.8811052921158273
sup,HIV,classification,0.5,50,16450,1,3,nef1,test,0.6190476190476191
sup,HIV,classification,0.5,50,16450,1,4,roc_auc,test,0.7458796037003419
sup,HIV,classification,0.5,50,16450,1,4,roc_auc,train,0.8515833554092882
