task,seed,metric,value
polaris/pkis2-kit-wt-cls-v2,119,cohen_kappa,0.29343220338983045
polaris/pkis2-kit-wt-cls-v2,119,accuracy,0.8017241379310345
polaris/pkis2-kit-wt-cls-v2,711,f1,0.4
polaris/pkis2-kit-wt-cls-v2,711,roc_auc,0.7398452611218569
polaris/pkis2-kit-wt-cls-v2,711,mcc,0.2785396815179102
polaris/pkis2-kit-wt-cls-v2,711,pr_auc,0.46456524538128435
polaris/pkis2-kit-wt-cls-v2,711,cohen_kappa,0.27650727650727647
polaris/pkis2-kit-wt-cls-v2,711,accuracy,0.7931034482758621
polaris/pkis2-kit-wt-reg-v2,44,mean_absolute_error,25.357361732949386
polaris/pkis2-kit-wt-reg-v2,44,spearmanr,0.3966911051619546
polaris/pkis2-kit-wt-reg-v2,44,explained_var,0.11355009428216711
polaris/pkis2-kit-wt-reg-v2,44,pearsonr,0.4440693456915118
polaris/pkis2-kit-wt-reg-v2,44,mean_squared_error,1097.7019995698959
polaris/pkis2-kit-wt-reg-v2,44,r2,0.09031531154665617
polaris/pkis2-kit-wt-reg-v2,119,mean_absolute_error,25.260818756155217
polaris/pkis2-kit-wt-reg-v2,119,spearmanr,0.4015238745740948
polaris/pkis2-kit-wt-reg-v2,119,explained_var,0.11894466618593569
polaris/pkis2-kit-wt-reg-v2,119,pearsonr,0.4635370338970355
polaris/pkis2-kit-wt-reg-v2,119,mean_squared_error,1068.3639978315352
polaris/pkis2-kit-wt-reg-v2,119,r2,0.11462822250214433
polaris/pkis2-kit-wt-reg-v2,711,mean_absolute_error,24.666738885126836
polaris/pkis2-kit-wt-reg-v2,711,spearmanr,0.41876562595610123
polaris/pkis2-kit-wt-reg-v2,711,explained_var,0.1636856427839155
polaris/pkis2-kit-wt-reg-v2,711,pearsonr,0.4847211492447415
polaris/pkis2-kit-wt-reg-v2,711,mean_squared_error,1015.9091593128837
polaris/pkis2-kit-wt-reg-v2,711,r2,0.15809845709623882
polaris/pkis2-ret-wt-cls-v2,44,f1,0.4827586206896552
polaris/pkis2-ret-wt-cls-v2,44,roc_auc,0.7759418374091209
polaris/pkis2-ret-wt-cls-v2,44,mcc,0.4118207847405356
polaris/pkis2-ret-wt-cls-v2,44,pr_auc,0.5386991935739224
polaris/pkis2-ret-wt-cls-v2,44,cohen_kappa,0.40360090022505635
polaris/pkis2-ret-wt-cls-v2,44,accuracy,0.8584905660377359
polaris/pkis2-ret-wt-cls-v2,119,f1,0.3333333333333333
polaris/pkis2-ret-wt-cls-v2,119,roc_auc,0.7818902842035691
polaris/pkis2-ret-wt-cls-v2,119,mcc,0.29786107874444734
polaris/pkis2-ret-wt-cls-v2,119,pr_auc,0.5474539633789187
polaris/pkis2-ret-wt-cls-v2,119,cohen_kappa,0.26452732003469215
polaris/pkis2-ret-wt-cls-v2,119,accuracy,0.8490566037735849
polaris/pkis2-ret-wt-cls-v2,711,f1,0.4827586206896552
polaris/pkis2-ret-wt-cls-v2,711,roc_auc,0.7812293456708526
polaris/pkis2-ret-wt-cls-v2,711,mcc,0.4118207847405356
polaris/pkis2-ret-wt-cls-v2,711,pr_auc,0.5543158154467797
polaris/pkis2-ret-wt-cls-v2,711,cohen_kappa,0.40360090022505635
polaris/pkis2-ret-wt-cls-v2,711,accuracy,0.8584905660377359
polaris/pkis2-ret-wt-reg-v2,44,mean_absolute_error,24.432057642937625
polaris/pkis2-ret-wt-reg-v2,44,spearmanr,0.4548866740149116
polaris/pkis2-ret-wt-reg-v2,44,explained_var,0.15491418322235684
polaris/pkis2-ret-wt-reg-v2,44,pearsonr,0.4477996517319635
polaris/pkis2-ret-wt-reg-v2,44,mean_squared_error,1069.9756711361983
