task,seed,metric,value
polaris/pkis2-kit-wt-reg-v2,710,pearsonr,0.5325116914452969
polaris/pkis2-kit-wt-reg-v2,710,spearmanr,0.5088836931549348
polaris/pkis2-kit-wt-reg-v2,710,explained_var,0.2281942728305234
polaris/pkis2-kit-wt-reg-v2,710,mean_absolute_error,24.04719252980794
polaris/pkis2-kit-wt-reg-v2,710,r2,0.20583539366406733
polaris/pkis2-ret-wt-cls-v2,43,mcc,0.44920923888007824
polaris/pkis2-ret-wt-cls-v2,43,pr_auc,0.6819705434612995
polaris/pkis2-ret-wt-cls-v2,43,accuracy,0.8773584905660378
polaris/pkis2-ret-wt-cls-v2,43,f1,0.43478260869565216
polaris/pkis2-ret-wt-cls-v2,43,cohen_kappa,0.3831692032229185
polaris/pkis2-ret-wt-cls-v2,43,roc_auc,0.8678122934567085
polaris/pkis2-ret-wt-cls-v2,118,mcc,0.4013800110294028
polaris/pkis2-ret-wt-cls-v2,118,pr_auc,0.6496280362082842
polaris/pkis2-ret-wt-cls-v2,118,accuracy,0.8679245283018868
polaris/pkis2-ret-wt-cls-v2,118,f1,0.4166666666666667
polaris/pkis2-ret-wt-cls-v2,118,cohen_kappa,0.3564614050303556
polaris/pkis2-ret-wt-cls-v2,118,roc_auc,0.8578982154659617
polaris/pkis2-ret-wt-cls-v2,710,mcc,0.3878238783653127
polaris/pkis2-ret-wt-cls-v2,710,pr_auc,0.6372829152355566
polaris/pkis2-ret-wt-cls-v2,710,accuracy,0.8679245283018868
polaris/pkis2-ret-wt-cls-v2,710,f1,0.36363636363636365
polaris/pkis2-ret-wt-cls-v2,710,cohen_kappa,0.3135985198889917
polaris/pkis2-ret-wt-cls-v2,710,roc_auc,0.8387309980171844
polaris/pkis2-ret-wt-reg-v2,43,mean_squared_error,825.0874977616825
polaris/pkis2-ret-wt-reg-v2,43,pearsonr,0.572537050975273
polaris/pkis2-ret-wt-reg-v2,43,spearmanr,0.46190323325128874
polaris/pkis2-ret-wt-reg-v2,43,explained_var,0.31387384551609643
polaris/pkis2-ret-wt-reg-v2,43,mean_absolute_error,22.084275045459066
polaris/pkis2-ret-wt-reg-v2,43,r2,0.3051339357582359
polaris/pkis2-ret-wt-reg-v2,118,mean_squared_error,848.6149431553123
polaris/pkis2-ret-wt-reg-v2,118,pearsonr,0.5617786268877389
polaris/pkis2-ret-wt-reg-v2,118,spearmanr,0.524870018086829
polaris/pkis2-ret-wt-reg-v2,118,explained_var,0.29825752192410093
polaris/pkis2-ret-wt-reg-v2,118,mean_absolute_error,21.694439983488756
polaris/pkis2-ret-wt-reg-v2,118,r2,0.285319766440818
polaris/pkis2-ret-wt-reg-v2,710,mean_squared_error,803.8657119460399
polaris/pkis2-ret-wt-reg-v2,710,pearsonr,0.5819641852897939
polaris/pkis2-ret-wt-reg-v2,710,spearmanr,0.5089891044327777
polaris/pkis2-ret-wt-reg-v2,710,explained_var,0.33300336811753295
polaris/pkis2-ret-wt-reg-v2,710,mean_absolute_error,21.77421369115707
polaris/pkis2-ret-wt-reg-v2,710,r2,0.3230063418071717
tdcommons/ames,43,roc_auc,0.8443174920205996
tdcommons/ames,118,roc_auc,0.8334185122089722
tdcommons/ames,710,roc_auc,0.8446993283596702
tdcommons/bbb-martins,43,roc_auc,0.8741791744840526
tdcommons/bbb-martins,118,roc_auc,0.8984912445278299
tdcommons/bbb-martins,710,roc_auc,0.894308943089431
tdcommons/bioavailability-ma,43,roc_auc,0.7173262387761888
tdcommons/bioavailability-ma,118,roc_auc,0.7156634519454607
tdcommons/bioavailability-ma,710,roc_auc,0.7100099767209843
tdcommons/caco2-wang,43,mean_absolute_error,0.5153288239471816
tdcommons/caco2-wang,118,mean_absolute_error,0.522698130292682
tdcommons/caco2-wang,710,mean_absolute_error,0.543113019766323
tdcommons/clearance-hepatocyte-az,43,spearmanr,0.3545791686769861
tdcommons/clearance-hepatocyte-az,118,spearmanr,0.3460466249337449
tdcommons/clearance-hepatocyte-az,710,spearmanr,0.35912467596549447
tdcommons/clearance-microsome-az,43,spearmanr,0.5985874552750822
tdcommons/clearance-microsome-az,118,spearmanr,0.5963820541341149
tdcommons/clearance-microsome-az,710,spearmanr,0.5844138125828325
tdcommons/cyp2c9-substrate-carbonmangels,43,pr_auc,0.42862177924422584
tdcommons/cyp2c9-substrate-carbonmangels,118,pr_auc,0.38580385849008303
tdcommons/cyp2c9-substrate-carbonmangels,710,pr_auc,0.37534811509291055
