track,model,task,seed,target_label,metric,value
polaris,minimol,polaris/adme-fang-perm-1,117,LOG_MDR1-MDCK_ER,spearmanr,0.798463
polaris,minimol,polaris/adme-fang-perm-1,117,LOG_MDR1-MDCK_ER,mean_squared_error,0.18193
polaris,minimol,polaris/adme-fang-rclint-1,117,LOG_RLM_CLint,pearsonr,0.698908
polaris,minimol,polaris/adme-fang-rclint-1,117,LOG_RLM_CLint,explained_var,0.488192
polaris,minimol,polaris/adme-fang-rclint-1,117,LOG_RLM_CLint,r2,0.48789
polaris,minimol,polaris/adme-fang-rclint-1,117,LOG_RLM_CLint,mean_absolute_error,0.430166
polaris,minimol,polaris/adme-fang-rclint-1,117,LOG_RLM_CLint,spearmanr,0.694712
polaris,minimol,polaris/adme-fang-rclint-1,117,LOG_RLM_CLint,mean_squared_error,0.289108
polaris,minimol,polaris/adme-fang-hclint-1,117,LOG_HLM_CLint,pearsonr,0.71801
polaris,minimol,polaris/adme-fang-hclint-1,117,LOG_HLM_CLint,explained_var,0.515281
polaris,minimol,polaris/adme-fang-hclint-1,117,LOG_HLM_CLint,r2,0.515278
polaris,minimol,polaris/adme-fang-hclint-1,117,LOG_HLM_CLint,mean_absolute_error,0.340564
polaris,minimol,polaris/adme-fang-hclint-1,117,LOG_HLM_CLint,spearmanr,0.709088
polaris,minimol,polaris/adme-fang-hclint-1,117,LOG_HLM_CLint,mean_squared_error,0.188271
polaris,minimol,tdcommons/lipophilicity-astrazeneca,117,Y,mean_absolute_error,0.470574
polaris,minimol,tdcommons/ppbr-az,117,Y,mean_absolute_error,9.08145
polaris,minimol,tdcommons/clearance-hepatocyte-az,117,Y,spearmanr,0.437722
polaris,minimol,tdcommons/cyp2d6-substrate-carbonmangels,117,Y,pr_auc,0.676996
polaris,minimol,tdcommons/half-life-obach,117,Y,spearmanr,0.21161
polaris,minimol,tdcommons/cyp2c9-substrate-carbonmangels,117,Y,pr_auc,0.474058
polaris,minimol,tdcommons/clearance-microsome-az,117,Y,spearmanr,0.600147
polaris,minimol,tdcommons/dili,117,Y,roc_auc,0.958261
polaris,minimol,tdcommons/bioavailability-ma,117,Y,roc_auc,0.588627
polaris,minimol,tdcommons/vdss-lombardo,117,Y,spearmanr,-0.14298
polaris,minimol,tdcommons/cyp3a4-substrate-carbonmangels,117,Y,roc_auc,0.679476
polaris,minimol,tdcommons/pgp-broccatelli,117,Y,roc_auc,0.941949
polaris,minimol,tdcommons/caco2-wang,117,Y,mean_absolute_error,0.314793
polaris,minimol,tdcommons/herg,117,Y,roc_auc,0.826951
polaris,minimol,tdcommons/bbb-martins,117,Y,roc_auc,0.917566
polaris,minimol,tdcommons/ames,117,Y,roc_auc,0.849094
polaris,minimol,tdcommons/ld50-zhu,117,Y,mean_absolute_error,0.597166
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,709,CLS_RET,accuracy,0.90566
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,709,CLS_RET,f1,0.615385
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,709,CLS_RET,roc_auc,0.919365
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,709,CLS_RET,cohen_kappa,0.567347
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,709,CLS_RET,pr_auc,0.793604
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,709,CLS_RET,mcc,0.604725
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,709,RET,pearsonr,0.760698
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,709,RET,explained_var,0.57399
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,709,RET,r2,0.561037
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,709,RET,mean_absolute_error,17.1611
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,709,RET,spearmanr,0.684484
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,709,RET,mean_squared_error,521.227
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,709,CLS_KIT,accuracy,0.818966
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,709,CLS_KIT,f1,0.322581
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,709,CLS_KIT,roc_auc,0.797872
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,709,CLS_KIT,cohen_kappa,0.23875
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,709,CLS_KIT,pr_auc,0.569506
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,709,CLS_KIT,mcc,0.270692
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,709,KIT,pearsonr,0.484891
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,709,KIT,explained_var,0.215393
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,709,KIT,r2,0.21396
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,709,KIT,mean_absolute_error,24.9398
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,709,KIT,spearmanr,0.467913
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,709,KIT,mean_squared_error,948.501
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,709,EGFR,pearsonr,0.565043
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,709,EGFR,explained_var,0.318892
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,709,EGFR,r2,0.313394
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,709,EGFR,mean_absolute_error,18.7419
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,709,EGFR,spearmanr,0.387835
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,709,EGFR,mean_squared_error,553.246
polaris,minimol,polaris/adme-fang-solu-1,709,LOG_SOLUBILITY,pearsonr,0.700224
polaris,minimol,polaris/adme-fang-solu-1,709,LOG_SOLUBILITY,explained_var,0.488335
polaris,minimol,polaris/adme-fang-solu-1,709,LOG_SOLUBILITY,r2,0.480508
polaris,minimol,polaris/adme-fang-solu-1,709,LOG_SOLUBILITY,mean_absolute_error,0.376034
polaris,minimol,polaris/adme-fang-solu-1,709,LOG_SOLUBILITY,spearmanr,0.590849
polaris,minimol,polaris/adme-fang-solu-1,709,LOG_SOLUBILITY,mean_squared_error,0.281658
polaris,minimol,polaris/adme-fang-rppb-1,709,LOG_RPPB,pearsonr,0.65709
polaris,minimol,polaris/adme-fang-rppb-1,709,LOG_RPPB,explained_var,0.208124
polaris,minimol,polaris/adme-fang-rppb-1,709,LOG_RPPB,r2,0.166422
polaris,minimol,polaris/adme-fang-rppb-1,709,LOG_RPPB,mean_absolute_error,0.714835
polaris,minimol,polaris/adme-fang-rppb-1,709,LOG_RPPB,spearmanr,0.576522
polaris,minimol,polaris/adme-fang-rppb-1,709,LOG_RPPB,mean_squared_error,0.740619
polaris,minimol,polaris/adme-fang-hppb-1,709,LOG_HPPB,pearsonr,0.679189
polaris,minimol,polaris/adme-fang-hppb-1,709,LOG_HPPB,explained_var,0.460848
polaris,minimol,polaris/adme-fang-hppb-1,709,LOG_HPPB,r2,0.422383
polaris,minimol,polaris/adme-fang-hppb-1,709,LOG_HPPB,mean_absolute_error,0.473294
polaris,minimol,polaris/adme-fang-hppb-1,709,LOG_HPPB,spearmanr,0.629536
polaris,minimol,polaris/adme-fang-hppb-1,709,LOG_HPPB,mean_squared_error,0.349827
polaris,minimol,polaris/adme-fang-perm-1,709,LOG_MDR1-MDCK_ER,pearsonr,0.794092
polaris,minimol,polaris/adme-fang-perm-1,709,LOG_MDR1-MDCK_ER,explained_var,0.630458
polaris,minimol,polaris/adme-fang-perm-1,709,LOG_MDR1-MDCK_ER,r2,0.630259
polaris,minimol,polaris/adme-fang-perm-1,709,LOG_MDR1-MDCK_ER,mean_absolute_error,0.319525
polaris,minimol,polaris/adme-fang-perm-1,709,LOG_MDR1-MDCK_ER,spearmanr,0.799187
polaris,minimol,polaris/adme-fang-perm-1,709,LOG_MDR1-MDCK_ER,mean_squared_error,0.183167
polaris,minimol,polaris/adme-fang-rclint-1,709,LOG_RLM_CLint,pearsonr,0.735989
polaris,minimol,polaris/adme-fang-rclint-1,709,LOG_RLM_CLint,explained_var,0.541418
polaris,minimol,polaris/adme-fang-rclint-1,709,LOG_RLM_CLint,r2,0.539605
polaris,minimol,polaris/adme-fang-rclint-1,709,LOG_RLM_CLint,mean_absolute_error,0.392493
polaris,minimol,polaris/adme-fang-rclint-1,709,LOG_RLM_CLint,spearmanr,0.737053
polaris,minimol,polaris/adme-fang-rclint-1,709,LOG_RLM_CLint,mean_squared_error,0.259913
polaris,minimol,polaris/adme-fang-hclint-1,709,LOG_HLM_CLint,pearsonr,0.718091
polaris,minimol,polaris/adme-fang-hclint-1,709,LOG_HLM_CLint,explained_var,0.512253
polaris,minimol,polaris/adme-fang-hclint-1,709,LOG_HLM_CLint,r2,0.511374
polaris,minimol,polaris/adme-fang-hclint-1,709,LOG_HLM_CLint,mean_absolute_error,0.3422
polaris,minimol,polaris/adme-fang-hclint-1,709,LOG_HLM_CLint,spearmanr,0.719074
polaris,minimol,polaris/adme-fang-hclint-1,709,LOG_HLM_CLint,mean_squared_error,0.189787
polaris,minimol,tdcommons/lipophilicity-astrazeneca,709,Y,mean_absolute_error,0.505835
polaris,minimol,tdcommons/ppbr-az,709,Y,mean_absolute_error,8.79596
polaris,minimol,tdcommons/clearance-hepatocyte-az,709,Y,spearmanr,0.392634
polaris,minimol,tdcommons/cyp2d6-substrate-carbonmangels,709,Y,pr_auc,0.720113
polaris,minimol,tdcommons/half-life-obach,709,Y,spearmanr,0.254776
polaris,minimol,tdcommons/cyp2c9-substrate-carbonmangels,709,Y,pr_auc,0.492923
polaris,minimol,tdcommons/clearance-microsome-az,709,Y,spearmanr,0.560329
polaris,minimol,tdcommons/dili,709,Y,roc_auc,0.939565
polaris,minimol,tdcommons/bioavailability-ma,709,Y,roc_auc,0.507815
polaris,minimol,tdcommons/vdss-lombardo,709,Y,spearmanr,0.480336
polaris,minimol,tdcommons/cyp3a4-substrate-carbonmangels,709,Y,roc_auc,0.691456
polaris,minimol,tdcommons/pgp-broccatelli,709,Y,roc_auc,0.940349
polaris,minimol,tdcommons/caco2-wang,709,Y,mean_absolute_error,0.321466
polaris,minimol,tdcommons/herg,709,Y,roc_auc,0.799853
polaris,minimol,tdcommons/bbb-martins,709,Y,roc_auc,0.897475
polaris,minimol,tdcommons/ames,709,Y,roc_auc,0.851846
polaris,minimol,tdcommons/ld50-zhu,709,Y,mean_absolute_error,0.613341
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,1701,CLS_RET,accuracy,0.896226
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,1701,CLS_RET,f1,0.521739
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,1701,CLS_RET,roc_auc,0.933906
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,1701,CLS_RET,cohen_kappa,0.478066
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,1701,CLS_RET,pr_auc,0.843579
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,1701,CLS_RET,mcc,0.560462
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,1701,RET,pearsonr,0.748644
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,1701,RET,explained_var,0.541904
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,1701,RET,r2,0.540717
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,1701,RET,mean_absolute_error,18.325
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,1701,RET,spearmanr,0.66957
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,1701,RET,mean_squared_error,545.355
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,1701,CLS_KIT,accuracy,0.87069
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,1701,CLS_KIT,f1,0.571429
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,1701,CLS_KIT,roc_auc,0.844778
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,1701,CLS_KIT,cohen_kappa,0.501147
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,1701,CLS_KIT,pr_auc,0.728709
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,1701,CLS_KIT,mcc,0.525226
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,1701,KIT,pearsonr,0.576312
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,1701,KIT,explained_var,0.328783
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,1701,KIT,r2,0.328236
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,1701,KIT,mean_absolute_error,23.3552
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,1701,KIT,spearmanr,0.542094
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,1701,KIT,mean_squared_error,810.607
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,1701,EGFR,pearsonr,0.507156
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,1701,EGFR,explained_var,0.257199
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,1701,EGFR,r2,0.241514
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,1701,EGFR,mean_absolute_error,19.5252
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,1701,EGFR,spearmanr,0.294129
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,1701,EGFR,mean_squared_error,611.164
polaris,minimol,polaris/adme-fang-solu-1,1701,LOG_SOLUBILITY,pearsonr,0.682384
polaris,minimol,polaris/adme-fang-solu-1,1701,LOG_SOLUBILITY,explained_var,0.464796
polaris,minimol,polaris/adme-fang-solu-1,1701,LOG_SOLUBILITY,r2,0.463423
polaris,minimol,polaris/adme-fang-solu-1,1701,LOG_SOLUBILITY,mean_absolute_error,0.376074
polaris,minimol,polaris/adme-fang-solu-1,1701,LOG_SOLUBILITY,spearmanr,0.566626
polaris,minimol,polaris/adme-fang-solu-1,1701,LOG_SOLUBILITY,mean_squared_error,0.290921
polaris,minimol,polaris/adme-fang-rppb-1,1701,LOG_RPPB,pearsonr,0.00702348
polaris,minimol,polaris/adme-fang-rppb-1,1701,LOG_RPPB,explained_var,-0.0129439
polaris,minimol,polaris/adme-fang-rppb-1,1701,LOG_RPPB,r2,-0.0379088
polaris,minimol,polaris/adme-fang-rppb-1,1701,LOG_RPPB,mean_absolute_error,0.803866
polaris,minimol,polaris/adme-fang-rppb-1,1701,LOG_RPPB,spearmanr,0.14
polaris,minimol,polaris/adme-fang-rppb-1,1701,LOG_RPPB,mean_squared_error,0.922163
polaris,minimol,polaris/adme-fang-hppb-1,1701,LOG_HPPB,pearsonr,0.666142
polaris,minimol,polaris/adme-fang-hppb-1,1701,LOG_HPPB,explained_var,0.433177
polaris,minimol,polaris/adme-fang-hppb-1,1701,LOG_HPPB,r2,0.416395
polaris,minimol,polaris/adme-fang-hppb-1,1701,LOG_HPPB,mean_absolute_error,0.501047
polaris,minimol,polaris/adme-fang-hppb-1,1701,LOG_HPPB,spearmanr,0.605088
polaris,minimol,polaris/adme-fang-hppb-1,1701,LOG_HPPB,mean_squared_error,0.353454
polaris,minimol,polaris/adme-fang-perm-1,1701,LOG_MDR1-MDCK_ER,pearsonr,0.790869
polaris,minimol,polaris/adme-fang-perm-1,1701,LOG_MDR1-MDCK_ER,explained_var,0.624878
polaris,minimol,polaris/adme-fang-perm-1,1701,LOG_MDR1-MDCK_ER,r2,0.6247
polaris,minimol,polaris/adme-fang-perm-1,1701,LOG_MDR1-MDCK_ER,mean_absolute_error,0.31597
polaris,minimol,polaris/adme-fang-perm-1,1701,LOG_MDR1-MDCK_ER,spearmanr,0.808216
polaris,minimol,polaris/adme-fang-perm-1,1701,LOG_MDR1-MDCK_ER,mean_squared_error,0.185921
polaris,minimol,polaris/adme-fang-rclint-1,1701,LOG_RLM_CLint,pearsonr,0.747998
polaris,minimol,polaris/adme-fang-rclint-1,1701,LOG_RLM_CLint,explained_var,0.558895
polaris,minimol,polaris/adme-fang-rclint-1,1701,LOG_RLM_CLint,r2,0.555732
polaris,minimol,polaris/adme-fang-rclint-1,1701,LOG_RLM_CLint,mean_absolute_error,0.403196
polaris,minimol,polaris/adme-fang-rclint-1,1701,LOG_RLM_CLint,spearmanr,0.74963
polaris,minimol,polaris/adme-fang-rclint-1,1701,LOG_RLM_CLint,mean_squared_error,0.250809
polaris,minimol,polaris/adme-fang-hclint-1,1701,LOG_HLM_CLint,pearsonr,0.720306
polaris,minimol,polaris/adme-fang-hclint-1,1701,LOG_HLM_CLint,explained_var,0.514091
polaris,minimol,polaris/adme-fang-hclint-1,1701,LOG_HLM_CLint,r2,0.514091
polaris,minimol,polaris/adme-fang-hclint-1,1701,LOG_HLM_CLint,mean_absolute_error,0.337516
polaris,minimol,polaris/adme-fang-hclint-1,1701,LOG_HLM_CLint,spearmanr,0.710754
polaris,minimol,polaris/adme-fang-hclint-1,1701,LOG_HLM_CLint,mean_squared_error,0.188732
polaris,minimol,tdcommons/lipophilicity-astrazeneca,1701,Y,mean_absolute_error,0.468789
polaris,minimol,tdcommons/ppbr-az,1701,Y,mean_absolute_error,8.5794
polaris,minimol,tdcommons/clearance-hepatocyte-az,1701,Y,spearmanr,0.462401
polaris,minimol,tdcommons/cyp2d6-substrate-carbonmangels,1701,Y,pr_auc,0.661034
polaris,minimol,tdcommons/half-life-obach,1701,Y,spearmanr,0.0213235
polaris,minimol,tdcommons/cyp2c9-substrate-carbonmangels,1701,Y,pr_auc,0.394211
polaris,minimol,tdcommons/clearance-microsome-az,1701,Y,spearmanr,0.573467
polaris,minimol,tdcommons/dili,1701,Y,roc_auc,0.949565
polaris,minimol,tdcommons/bioavailability-ma,1701,Y,roc_auc,0.677752
polaris,minimol,tdcommons/vdss-lombardo,1701,Y,spearmanr,0.362153
polaris,minimol,tdcommons/cyp3a4-substrate-carbonmangels,1701,Y,roc_auc,0.653481
polaris,minimol,tdcommons/pgp-broccatelli,1701,Y,roc_auc,0.93675
polaris,minimol,tdcommons/caco2-wang,1701,Y,mean_absolute_error,0.315054
polaris,minimol,tdcommons/herg,1701,Y,roc_auc,0.797791
polaris,minimol,tdcommons/bbb-martins,1701,Y,roc_auc,0.914204
polaris,minimol,tdcommons/ames,1701,Y,roc_auc,0.853064
polaris,minimol,tdcommons/ld50-zhu,1701,Y,mean_absolute_error,0.612571
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,9001,CLS_RET,accuracy,0.924528
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,9001,CLS_RET,f1,0.714286
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,9001,CLS_RET,roc_auc,0.923992
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,9001,CLS_RET,cohen_kappa,0.673092
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,9001,CLS_RET,pr_auc,0.862396
polaris,minimol,polaris/pkis2-ret-wt-cls-v2,9001,CLS_RET,mcc,0.694283
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,9001,RET,pearsonr,0.69742
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,9001,RET,explained_var,0.475322
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,9001,RET,r2,0.420006
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,9001,RET,mean_absolute_error,19.6117
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,9001,RET,spearmanr,0.598868
polaris,minimol,polaris/pkis2-ret-wt-reg-v2,9001,RET,mean_squared_error,688.688
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,9001,CLS_KIT,accuracy,0.887931
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,9001,CLS_KIT,f1,0.666667
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,9001,CLS_KIT,roc_auc,0.827853
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,9001,CLS_KIT,cohen_kappa,0.600636
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,9001,CLS_KIT,pr_auc,0.676243
polaris,minimol,polaris/pkis2-kit-wt-cls-v2,9001,CLS_KIT,mcc,0.607849
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,9001,KIT,pearsonr,0.522014
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,9001,KIT,explained_var,0.239562
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,9001,KIT,r2,0.234983
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,9001,KIT,mean_absolute_error,24.1229
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,9001,KIT,spearmanr,0.497437
polaris,minimol,polaris/pkis2-kit-wt-reg-v2,9001,KIT,mean_squared_error,923.133
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,9001,EGFR,pearsonr,0.572174
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,9001,EGFR,explained_var,0.323572
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,9001,EGFR,r2,0.323546
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,9001,EGFR,mean_absolute_error,17.8822
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,9001,EGFR,spearmanr,0.425103
polaris,minimol,polaris/pkis2-egfr-wt-reg-v2,9001,EGFR,mean_squared_error,545.066
polaris,minimol,polaris/adme-fang-solu-1,9001,LOG_SOLUBILITY,pearsonr,0.679775
polaris,minimol,polaris/adme-fang-solu-1,9001,LOG_SOLUBILITY,explained_var,0.456899
polaris,minimol,polaris/adme-fang-solu-1,9001,LOG_SOLUBILITY,r2,0.453326
polaris,minimol,polaris/adme-fang-solu-1,9001,LOG_SOLUBILITY,mean_absolute_error,0.385757
polaris,minimol,polaris/adme-fang-solu-1,9001,LOG_SOLUBILITY,spearmanr,0.565044
polaris,minimol,polaris/adme-fang-solu-1,9001,LOG_SOLUBILITY,mean_squared_error,0.296395
polaris,minimol,polaris/adme-fang-rppb-1,9001,LOG_RPPB,pearsonr,0.729671
polaris,minimol,polaris/adme-fang-rppb-1,9001,LOG_RPPB,explained_var,0.462
polaris,minimol,polaris/adme-fang-rppb-1,9001,LOG_RPPB,r2,0.460049
polaris,minimol,polaris/adme-fang-rppb-1,9001,LOG_RPPB,mean_absolute_error,0.525705
polaris,minimol,polaris/adme-fang-rppb-1,9001,LOG_RPPB,spearmanr,0.788696
polaris,minimol,polaris/adme-fang-rppb-1,9001,LOG_RPPB,mean_squared_error,0.479737
polaris,minimol,polaris/adme-fang-hppb-1,9001,LOG_HPPB,pearsonr,0.663344
polaris,minimol,polaris/adme-fang-hppb-1,9001,LOG_HPPB,explained_var,0.438343
polaris,minimol,polaris/adme-fang-hppb-1,9001,LOG_HPPB,r2,0.374274
polaris,minimol,polaris/adme-fang-hppb-1,9001,LOG_HPPB,mean_absolute_error,0.504335
polaris,minimol,polaris/adme-fang-hppb-1,9001,LOG_HPPB,spearmanr,0.617465
polaris,minimol,polaris/adme-fang-hppb-1,9001,LOG_HPPB,mean_squared_error,0.378964
polaris,minimol,polaris/adme-fang-perm-1,9001,LOG_MDR1-MDCK_ER,pearsonr,0.783901
polaris,minimol,polaris/adme-fang-perm-1,9001,LOG_MDR1-MDCK_ER,explained_var,0.613434
polaris,minimol,polaris/adme-fang-perm-1,9001,LOG_MDR1-MDCK_ER,r2,0.6124
polaris,minimol,polaris/adme-fang-perm-1,9001,LOG_MDR1-MDCK_ER,mean_absolute_error,0.328789
polaris,minimol,polaris/adme-fang-perm-1,9001,LOG_MDR1-MDCK_ER,spearmanr,0.801561
polaris,minimol,polaris/adme-fang-perm-1,9001,LOG_MDR1-MDCK_ER,mean_squared_error,0.192014
polaris,minimol,polaris/adme-fang-rclint-1,9001,LOG_RLM_CLint,pearsonr,0.736051
polaris,minimol,polaris/adme-fang-rclint-1,9001,LOG_RLM_CLint,explained_var,0.53906
polaris,minimol,polaris/adme-fang-rclint-1,9001,LOG_RLM_CLint,r2,0.537234
polaris,minimol,polaris/adme-fang-rclint-1,9001,LOG_RLM_CLint,mean_absolute_error,0.411128
polaris,minimol,polaris/adme-fang-rclint-1,9001,LOG_RLM_CLint,spearmanr,0.739596
polaris,minimol,polaris/adme-fang-rclint-1,9001,LOG_RLM_CLint,mean_squared_error,0.261251
polaris,minimol,polaris/adme-fang-hclint-1,9001,LOG_HLM_CLint,pearsonr,0.722798
polaris,minimol,polaris/adme-fang-hclint-1,9001,LOG_HLM_CLint,explained_var,0.522262
polaris,minimol,polaris/adme-fang-hclint-1,9001,LOG_HLM_CLint,r2,0.512061
polaris,minimol,polaris/adme-fang-hclint-1,9001,LOG_HLM_CLint,mean_absolute_error,0.340913
polaris,minimol,polaris/adme-fang-hclint-1,9001,LOG_HLM_CLint,spearmanr,0.725522
polaris,minimol,polaris/adme-fang-hclint-1,9001,LOG_HLM_CLint,mean_squared_error,0.18952
polaris,minimol,tdcommons/lipophilicity-astrazeneca,9001,Y,mean_absolute_error,0.490094
polaris,minimol,tdcommons/ppbr-az,9001,Y,mean_absolute_error,9.66233
polaris,minimol,tdcommons/clearance-hepatocyte-az,9001,Y,spearmanr,0.393638
polaris,minimol,tdcommons/cyp2d6-substrate-carbonmangels,9001,Y,pr_auc,0.649422
polaris,minimol,tdcommons/half-life-obach,9001,Y,spearmanr,0.337185
polaris,minimol,tdcommons/cyp2c9-substrate-carbonmangels,9001,Y,pr_auc,0.43364
polaris,minimol,tdcommons/clearance-microsome-az,9001,Y,spearmanr,0.589488
polaris,minimol,tdcommons/dili,9001,Y,roc_auc,0.944348
polaris,minimol,tdcommons/bioavailability-ma,9001,Y,roc_auc,0.735949
polaris,minimol,tdcommons/vdss-lombardo,9001,Y,spearmanr,0.296823
polaris,minimol,tdcommons/cyp3a4-substrate-carbonmangels,9001,Y,roc_auc,0.648056
polaris,minimol,tdcommons/pgp-broccatelli,9001,Y,roc_auc,0.945548
polaris,minimol,tdcommons/caco2-wang,9001,Y,mean_absolute_error,0.387194
polaris,minimol,tdcommons/herg,9001,Y,roc_auc,0.833726
polaris,minimol,tdcommons/bbb-martins,9001,Y,roc_auc,0.91352
polaris,minimol,tdcommons/ames,9001,Y,roc_auc,0.850491
polaris,minimol,tdcommons/ld50-zhu,9001,Y,mean_absolute_error,0.585139
moleculeace,CheMeleon,CHEMBL1862_Ki,42,,overall test rmse,0.729604
moleculeace,CheMeleon,CHEMBL1862_Ki,42,,noncliff test rmse,0.759236
moleculeace,CheMeleon,CHEMBL1862_Ki,42,,cliff test rmse,0.685876
moleculeace,CheMeleon,CHEMBL1871_Ki,42,,overall test rmse,0.597497
moleculeace,CheMeleon,CHEMBL1871_Ki,42,,noncliff test rmse,0.486996
moleculeace,CheMeleon,CHEMBL1871_Ki,42,,cliff test rmse,0.85964
moleculeace,CheMeleon,CHEMBL2034_Ki,42,,overall test rmse,0.74526
moleculeace,CheMeleon,CHEMBL2034_Ki,42,,noncliff test rmse,0.681343
moleculeace,CheMeleon,CHEMBL2034_Ki,42,,cliff test rmse,0.854848
moleculeace,CheMeleon,CHEMBL2047_EC50,42,,overall test rmse,0.597392
moleculeace,CheMeleon,CHEMBL2047_EC50,42,,noncliff test rmse,0.580875
moleculeace,CheMeleon,CHEMBL2047_EC50,42,,cliff test rmse,0.622283
moleculeace,CheMeleon,CHEMBL204_Ki,42,,overall test rmse,0.709071
moleculeace,CheMeleon,CHEMBL204_Ki,42,,noncliff test rmse,0.607168
moleculeace,CheMeleon,CHEMBL204_Ki,42,,cliff test rmse,0.840121
moleculeace,CheMeleon,CHEMBL2147_Ki,42,,overall test rmse,0.55984
moleculeace,CheMeleon,CHEMBL2147_Ki,42,,noncliff test rmse,0.559007
moleculeace,CheMeleon,CHEMBL2147_Ki,42,,cliff test rmse,0.561117
moleculeace,CheMeleon,CHEMBL214_Ki,42,,overall test rmse,0.655264
moleculeace,CheMeleon,CHEMBL214_Ki,42,,noncliff test rmse,0.562701
