task,seed,metric,value
polaris/pkis2-egfr-wt-reg-v2,117,mean_absolute_error,19.198857530654703
polaris/pkis2-egfr-wt-reg-v2,117,explained_var,0.2544822367163404
polaris/pkis2-egfr-wt-reg-v2,117,pearsonr,0.5511509629521119
polaris/pkis2-egfr-wt-reg-v2,709,r2,0.24332351968746802
polaris/pkis2-egfr-wt-reg-v2,709,mean_squared_error,609.7060515079172
polaris/pkis2-egfr-wt-reg-v2,709,spearmanr,0.3385227933815407
polaris/pkis2-egfr-wt-reg-v2,709,mean_absolute_error,19.24053848986948
polaris/pkis2-egfr-wt-reg-v2,709,explained_var,0.25376422591566694
polaris/pkis2-egfr-wt-reg-v2,709,pearsonr,0.5475358172061164
polaris/pkis2-kit-wt-cls-v2,42,f1,0.358974358974359
polaris/pkis2-kit-wt-cls-v2,42,mcc,0.23477766841107922
polaris/pkis2-kit-wt-cls-v2,42,roc_auc,0.7412959381044487
polaris/pkis2-kit-wt-cls-v2,42,cohen_kappa,0.2319915254237288
polaris/pkis2-kit-wt-cls-v2,42,accuracy,0.7844827586206896
polaris/pkis2-kit-wt-cls-v2,42,pr_auc,0.41548981103555876
polaris/pkis2-kit-wt-cls-v2,117,f1,0.3684210526315789
polaris/pkis2-kit-wt-cls-v2,117,mcc,0.25288471085178693
polaris/pkis2-kit-wt-cls-v2,117,roc_auc,0.7321083172147002
polaris/pkis2-kit-wt-cls-v2,117,cohen_kappa,0.24838012958963285
polaris/pkis2-kit-wt-cls-v2,117,accuracy,0.7931034482758621
polaris/pkis2-kit-wt-cls-v2,117,pr_auc,0.4466893547646171
polaris/pkis2-kit-wt-cls-v2,709,f1,0.4
polaris/pkis2-kit-wt-cls-v2,709,mcc,0.2785396815179102
polaris/pkis2-kit-wt-cls-v2,709,roc_auc,0.730174081237911
polaris/pkis2-kit-wt-cls-v2,709,cohen_kappa,0.27650727650727647
polaris/pkis2-kit-wt-cls-v2,709,accuracy,0.7931034482758621
polaris/pkis2-kit-wt-cls-v2,709,pr_auc,0.4762767168333522
polaris/pkis2-kit-wt-reg-v2,42,r2,0.06257747492258559
polaris/pkis2-kit-wt-reg-v2,42,mean_squared_error,1131.1728044679678
polaris/pkis2-kit-wt-reg-v2,42,spearmanr,0.3699030950924324
polaris/pkis2-kit-wt-reg-v2,42,mean_absolute_error,26.64271277179302
polaris/pkis2-kit-wt-reg-v2,42,explained_var,0.07559945096674126
polaris/pkis2-kit-wt-reg-v2,42,pearsonr,0.4337245603648098
polaris/pkis2-kit-wt-reg-v2,117,r2,0.1387038983911134
polaris/pkis2-kit-wt-reg-v2,117,mean_squared_error,1039.3122638628663
polaris/pkis2-kit-wt-reg-v2,117,spearmanr,0.4086075755993735
polaris/pkis2-kit-wt-reg-v2,117,mean_absolute_error,24.798565149723146
polaris/pkis2-kit-wt-reg-v2,117,explained_var,0.1632460819338507
polaris/pkis2-kit-wt-reg-v2,117,pearsonr,0.463008315460782
polaris/pkis2-kit-wt-reg-v2,709,r2,0.11244255721157026
polaris/pkis2-kit-wt-reg-v2,709,mean_squared_error,1071.0014052654592
polaris/pkis2-kit-wt-reg-v2,709,spearmanr,0.45478437951266504
polaris/pkis2-kit-wt-reg-v2,709,mean_absolute_error,25.41692516708034
polaris/pkis2-kit-wt-reg-v2,709,explained_var,0.12409511471557833
polaris/pkis2-kit-wt-reg-v2,709,pearsonr,0.4756085777848762
