task,seed,metric,value
tdcommons/herg,709,roc_auc,0.7924889543446245
tdcommons/ld50-zhu,42,mean_absolute_error,0.6509791919819851
tdcommons/ld50-zhu,117,mean_absolute_error,0.6542907257989621
tdcommons/ld50-zhu,709,mean_absolute_error,0.6551162201175313
tdcommons/lipophilicity-astrazeneca,42,mean_absolute_error,0.5983977762172699
tdcommons/lipophilicity-astrazeneca,117,mean_absolute_error,0.6010704676612065
tdcommons/lipophilicity-astrazeneca,709,mean_absolute_error,0.5970208492334095
tdcommons/pgp-broccatelli,42,roc_auc,0.9212876566249
tdcommons/pgp-broccatelli,117,roc_auc,0.9160890429218875
tdcommons/pgp-broccatelli,709,roc_auc,0.9174220207944549
tdcommons/ppbr-az,42,mean_absolute_error,9.599568469182119
tdcommons/ppbr-az,117,mean_absolute_error,9.22591912844562
tdcommons/ppbr-az,709,mean_absolute_error,9.178953933015935
tdcommons/vdss-lombardo,42,spearmanr,0.011056285021889621
tdcommons/vdss-lombardo,117,spearmanr,0.09575589653523289
tdcommons/vdss-lombardo,709,spearmanr,0.13151902907236143
