arm,task,task_type,metric,split,fraction,pct,n_train,mean,std,n_cells
unsup2sup,ESOL,regression,rmse,test,0.5,50,451,1.2214211887783475,0.058475536099517916,9
unsup2sup,ESOL,regression,rmse,test,1.0,100,902,1.0608603556950886,0.029074083372361902,3
unsup2sup,ESOL,regression,rmse,train,0.05,5,45,0.9473131431473626,0.47034337909439006,9
unsup2sup,ESOL,regression,rmse,train,0.1,10,90,0.7017082439528571,0.1569428796655011,9
unsup2sup,ESOL,regression,rmse,train,0.25,25,226,0.5659493108590444,0.2904399026584475,9
unsup2sup,ESOL,regression,rmse,train,0.5,50,451,0.5407510929637485,0.10674203787736469,9
unsup2sup,ESOL,regression,rmse,train,1.0,100,902,0.4997889498869578,0.08645763502161602,3
unsup2sup,HIV,classification,nef1,test,0.05,5,1645,0.42592592592592593,0.15813380035850216,9
unsup2sup,HIV,classification,nef1,test,0.1,10,3290,0.48148148148148157,0.09872901035416452,9
unsup2sup,HIV,classification,nef1,test,0.25,25,8224,0.5714285714285715,0.0798595706249925,9
unsup2sup,HIV,classification,nef1,test,0.5,50,16448,0.5899470899470899,0.06274360436842023,9
unsup2sup,HIV,classification,nef1,test,1.0,100,32896,0.5476190476190476,0.023809523809523794,3
unsup2sup,HIV,classification,roc_auc,test,0.05,5,1645,0.6435019553804084,0.0478039787459431,9
unsup2sup,HIV,classification,roc_auc,test,0.1,10,3290,0.6913640227176139,0.021334826240285164,9
unsup2sup,HIV,classification,roc_auc,test,0.25,25,8224,0.732824848570705,0.018974258709462625,9
unsup2sup,HIV,classification,roc_auc,test,0.5,50,16448,0.734451828098237,0.01510288865423272,9
unsup2sup,HIV,classification,roc_auc,test,1.0,100,32896,0.7362361395510567,0.011010617098889435,3
unsup2sup,HIV,classification,roc_auc,train,0.05,5,1645,0.9246522420908337,0.03650085232543717,9
unsup2sup,HIV,classification,roc_auc,train,0.1,10,3290,0.9255129328913717,0.032254282761421685,9
unsup2sup,HIV,classification,roc_auc,train,0.25,25,8224,0.9156498076409532,0.022956103514244097,9
unsup2sup,HIV,classification,roc_auc,train,0.5,50,16448,0.9119903064851052,0.018496945952766037,9
unsup2sup,HIV,classification,roc_auc,train,1.0,100,32896,0.913759569500316,0.016463002243366734,3
unsup2sup,Lipophilicity,regression,rmse,test,0.05,5,168,1.0810414685143366,0.041400799675106535,9
unsup2sup,Lipophilicity,regression,rmse,test,0.1,10,336,1.0297468503316243,0.033570288665598365,9
unsup2sup,Lipophilicity,regression,rmse,test,0.25,25,840,0.9661725693278842,0.013253830028200018,9
unsup2sup,Lipophilicity,regression,rmse,test,0.5,50,1680,0.9132412340905931,0.020017281448179134,9
unsup2sup,Lipophilicity,regression,rmse,test,1.0,100,3360,0.8389715751012167,0.0065470134268004795,3
unsup2sup,Lipophilicity,regression,rmse,train,0.05,5,168,0.46638772388299304,0.22752070794080706,9
unsup2sup,Lipophilicity,regression,rmse,train,0.1,10,336,0.482381671667099,0.08301942259768533,9
unsup2sup,Lipophilicity,regression,rmse,train,0.25,25,840,0.4136207600434621,0.09079859474965993,9
unsup2sup,Lipophilicity,regression,rmse,train,0.5,50,1680,0.4535481068823073,0.06719228919842367,9
unsup2sup,Lipophilicity,regression,rmse,train,1.0,100,3360,0.4375227689743042,0.027377082625746983,3
unsup2sup,QM7,regression,rmse,test,0.05,5,274,216.3072764078776,10.45451707792038,9
unsup2sup,QM7,regression,rmse,test,0.1,10,547,213.52730984157986,6.15431619999656,9
unsup2sup,QM7,regression,rmse,test,0.25,25,1368,208.22791714138455,2.8548028505354437,9
unsup2sup,QM7,regression,rmse,test,0.5,50,2735,208.6996832953559,2.177900618813377,9
unsup2sup,QM7,regression,rmse,test,1.0,100,5470,205.26568094889322,2.752195301186052,3
unsup2sup,QM7,regression,rmse,train,0.05,5,274,174.99697875976562,7.263552301488912,9
unsup2sup,QM7,regression,rmse,train,0.1,10,547,165.66277737087674,16.821115303925545,9
unsup2sup,QM7,regression,rmse,train,0.25,25,1368,186.32277255588107,6.462086256257965,9
unsup2sup,QM7,regression,rmse,train,0.5,50,2735,185.95424058702258,4.41604123754013,9
unsup2sup,QM7,regression,rmse,train,1.0,100,5470,186.98071797688803,5.276062997802509,3
unsup2sup,Tox21,classification,nef1,test,0.05,5,313,0.28881172839506175,0.0665996054997617,9
unsup2sup,Tox21,classification,nef1,test,0.1,10,626,0.30508156966490296,0.039277501902930646,9
unsup2sup,Tox21,classification,nef1,test,0.25,25,1564,0.3984898589065256,0.021168051038290312,9
unsup2sup,Tox21,classification,nef1,test,0.5,50,3129,0.4463624338624339,0.041449767324965525,9
unsup2sup,Tox21,classification,nef1,test,1.0,100,6258,0.5338955026455027,0.051190988882219984,3
unsup2sup,Tox21,classification,roc_auc,test,0.05,5,313,0.6472036787953237,0.01150162224792643,9
unsup2sup,Tox21,classification,roc_auc,test,0.1,10,626,0.6552046994530594,0.018141819452790135,9
unsup2sup,Tox21,classification,roc_auc,test,0.25,25,1564,0.6965352352516472,0.006018564139249176,9
unsup2sup,Tox21,classification,roc_auc,test,0.5,50,3129,0.714053673954504,0.004094544895902197,9
unsup2sup,Tox21,classification,roc_auc,test,1.0,100,6258,0.7202605391593799,0.0061137651076961196,3
unsup2sup,Tox21,classification,roc_auc,train,0.05,5,313,0.9433481714368251,0.01788600713924137,9
unsup2sup,Tox21,classification,roc_auc,train,0.1,10,626,0.8903124658804928,0.02595886367837402,9
unsup2sup,Tox21,classification,roc_auc,train,0.25,25,1564,0.8902242966982199,0.01753451515694984,9
unsup2sup,Tox21,classification,roc_auc,train,0.5,50,3129,0.8874931670307636,0.00799117106814347,9
unsup2sup,Tox21,classification,roc_auc,train,1.0,100,6258,0.8943346565512286,0.009960530975090906,3
