arm,task,task_type,fraction,pct,n_train,head_seed,metric,split,value,subsample_seed
sup_only:dense,Tox21,classification,0.25,25,1566,0,roc_auc,test,0.6980322009380776,1
sup_only:dense,Tox21,classification,0.25,25,1566,1,roc_auc,test,0.6955197025333085,1
sup_only:dense,Tox21,classification,0.25,25,1566,2,roc_auc,test,0.7121192739729789,1
sup_only:dense,Tox21,classification,0.25,25,1566,0,roc_auc,train,0.908375919487341,1
sup_only:dense,Tox21,classification,0.25,25,1566,1,roc_auc,train,0.9075996294177544,1
sup_only:dense,Tox21,classification,0.25,25,1566,2,roc_auc,train,0.9034388256565128,1
sup_only:dense,Tox21,classification,0.25,25,1566,0,nef1,test,0.4800595238095238,1
sup_only:dense,Tox21,classification,0.25,25,1566,1,nef1,test,0.5006944444444444,1
sup_only:dense,Tox21,classification,0.25,25,1566,2,nef1,test,0.5767857142857142,1
sup_only:dense,Tox21,classification,0.25,25,1566,0,roc_auc,test,0.7087548246825971,2
sup_only:dense,Tox21,classification,0.25,25,1566,1,roc_auc,test,0.7102524419100776,2
sup_only:dense,Tox21,classification,0.25,25,1566,2,roc_auc,test,0.7348133897864573,2
sup_only:dense,Tox21,classification,0.25,25,1566,0,roc_auc,train,0.8851570392833996,2
sup_only:dense,Tox21,classification,0.25,25,1566,1,roc_auc,train,0.8796559109512594,2
sup_only:dense,Tox21,classification,0.25,25,1566,2,roc_auc,train,0.9145520502185808,2
sup_only:dense,Tox21,classification,0.25,25,1566,0,nef1,test,0.5339285714285714,2
sup_only:dense,Tox21,classification,0.25,25,1566,1,nef1,test,0.4902777777777778,2
sup_only:dense,Tox21,classification,0.25,25,1566,2,nef1,test,0.4820436507936507,2
sup_only:dense,Tox21,classification,0.5,50,3132,0,roc_auc,test,0.7371289544869225,0
sup_only:dense,Tox21,classification,0.5,50,3132,1,roc_auc,test,0.7338042098433627,0
sup_only:dense,Tox21,classification,0.5,50,3132,2,roc_auc,test,0.7527423566314497,0
sup_only:dense,Tox21,classification,0.5,50,3132,0,roc_auc,train,0.8715899416941618,0
sup_only:dense,Tox21,classification,0.5,50,3132,1,roc_auc,train,0.928137681404164,0
sup_only:dense,Tox21,classification,0.5,50,3132,2,roc_auc,train,0.9439608215116256,0
sup_only:dense,Tox21,classification,0.5,50,3132,0,nef1,test,0.4800595238095238,0
sup_only:dense,Tox21,classification,0.5,50,3132,1,nef1,test,0.5579365079365081,0
sup_only:dense,Tox21,classification,0.5,50,3132,2,nef1,test,0.6214285714285713,0
sup_only:dense,Tox21,classification,0.5,50,3132,0,roc_auc,test,0.7507960460882738,1
sup_only:dense,Tox21,classification,0.5,50,3132,1,roc_auc,test,0.7356239763649682,1
sup_only:dense,Tox21,classification,0.5,50,3132,2,roc_auc,test,0.7440911070759086,1
sup_only:dense,Tox21,classification,0.5,50,3132,0,roc_auc,train,0.9437495952245872,1
sup_only:dense,Tox21,classification,0.5,50,3132,1,roc_auc,train,0.8917589573680855,1
sup_only:dense,Tox21,classification,0.5,50,3132,2,roc_auc,train,0.9052433316639984,1
sup_only:dense,Tox21,classification,0.5,50,3132,0,nef1,test,0.446031746031746,1
sup_only:dense,Tox21,classification,0.5,50,3132,1,nef1,test,0.5336309523809525,1
sup_only:dense,Tox21,classification,0.5,50,3132,2,nef1,test,0.4765873015873016,1
sup_only:dense,Tox21,classification,0.5,50,3132,0,roc_auc,test,0.7371892389398081,2
sup_only:dense,Tox21,classification,0.5,50,3132,1,roc_auc,test,0.7482369511093788,2
sup_only:dense,Tox21,classification,0.5,50,3132,2,roc_auc,test,0.7424112009992564,2
sup_only:dense,Tox21,classification,0.5,50,3132,0,roc_auc,train,0.9274950540565648,2
sup_only:dense,Tox21,classification,0.5,50,3132,1,roc_auc,train,0.9108135160739744,2
sup_only:dense,Tox21,classification,0.5,50,3132,2,roc_auc,train,0.9430066329026991,2
sup_only:dense,Tox21,classification,0.5,50,3132,0,nef1,test,0.5380952380952381,2
sup_only:dense,Tox21,classification,0.5,50,3132,1,nef1,test,0.5817460317460318,2
sup_only:dense,Tox21,classification,0.5,50,3132,2,nef1,test,0.5186507936507937,2
sup_only:dense,Tox21,classification,1.0,100,6264,0,roc_auc,test,0.7575733838940056,0
sup_only:dense,Tox21,classification,1.0,100,6264,1,roc_auc,test,0.7642382834755342,0
sup_only:dense,Tox21,classification,1.0,100,6264,2,roc_auc,test,0.7607025322262199,0
sup_only:dense,Tox21,classification,1.0,100,6264,0,roc_auc,train,0.9145932550947808,0
sup_only:dense,Tox21,classification,1.0,100,6264,1,roc_auc,train,0.9321947035378146,0
sup_only:dense,Tox21,classification,1.0,100,6264,2,roc_auc,train,0.9108015973305456,0
sup_only:dense,Tox21,classification,1.0,100,6264,0,nef1,test,0.5392857142857143,0
sup_only:dense,Tox21,classification,1.0,100,6264,1,nef1,test,0.5857142857142857,0
sup_only:dense,Tox21,classification,1.0,100,6264,2,nef1,test,0.540079365079365,0
sup_only:dense,QM7,regression,0.05,5,274,0,rmse,test,206.1214904785156,0
sup_only:dense,QM7,regression,0.05,5,274,1,rmse,test,199.64295959472656,0
sup_only:dense,QM7,regression,0.05,5,274,2,rmse,test,199.0346527099609,0
sup_only:dense,QM7,regression,0.05,5,274,0,rmse,train,214.20616149902344,0
sup_only:dense,QM7,regression,0.05,5,274,1,rmse,train,220.9469757080078,0
sup_only:dense,QM7,regression,0.05,5,274,2,rmse,train,223.3894195556641,0
sup_only:dense,QM7,regression,0.05,5,274,0,rmse,test,201.63194274902344,1
sup_only:dense,QM7,regression,0.05,5,274,1,rmse,test,201.19436645507807,1
sup_only:dense,QM7,regression,0.05,5,274,2,rmse,test,203.21780395507807,1
sup_only:dense,QM7,regression,0.05,5,274,0,rmse,train,218.3163909912109,1
sup_only:dense,QM7,regression,0.05,5,274,1,rmse,train,221.21690368652344,1
sup_only:dense,QM7,regression,0.05,5,274,2,rmse,train,211.75955200195312,1
sup_only:dense,QM7,regression,0.05,5,274,0,rmse,test,197.52626037597656,2
sup_only:dense,QM7,regression,0.05,5,274,1,rmse,test,197.5971527099609,2
sup_only:dense,QM7,regression,0.05,5,274,2,rmse,test,198.4285430908203,2
sup_only:dense,QM7,regression,0.05,5,274,0,rmse,train,211.88525390625,2
sup_only:dense,QM7,regression,0.05,5,274,1,rmse,train,211.6348571777344,2
sup_only:dense,QM7,regression,0.05,5,274,2,rmse,train,206.15267944335935,2
sup_only:dense,QM7,regression,0.1,10,547,0,rmse,test,200.16688537597656,0
sup_only:dense,QM7,regression,0.1,10,547,1,rmse,test,202.6939849853516,0
sup_only:dense,QM7,regression,0.1,10,547,2,rmse,test,202.23776245117188,0
sup_only:dense,QM7,regression,0.1,10,547,0,rmse,train,221.49331665039065,0
sup_only:dense,QM7,regression,0.1,10,547,1,rmse,train,224.1457672119141,0
sup_only:dense,QM7,regression,0.1,10,547,2,rmse,train,192.23147583007807,0
sup_only:dense,QM7,regression,0.1,10,547,0,rmse,test,201.8365020751953,1
sup_only:dense,QM7,regression,0.1,10,547,1,rmse,test,202.6532440185547,1
sup_only:dense,QM7,regression,0.1,10,547,2,rmse,test,205.06539916992188,1
sup_only:dense,QM7,regression,0.1,10,547,0,rmse,train,213.237548828125,1
sup_only:dense,QM7,regression,0.1,10,547,1,rmse,train,214.47406005859372,1
sup_only:dense,QM7,regression,0.1,10,547,2,rmse,train,199.0347442626953,1
sup_only:dense,QM7,regression,0.1,10,547,0,rmse,test,201.29681396484372,2
sup_only:dense,QM7,regression,0.1,10,547,1,rmse,test,200.9413909912109,2
sup_only:dense,QM7,regression,0.1,10,547,2,rmse,test,197.8428192138672,2
sup_only:dense,QM7,regression,0.1,10,547,0,rmse,train,207.4003753662109,2
sup_only:dense,QM7,regression,0.1,10,547,1,rmse,train,221.2352600097656,2
sup_only:dense,QM7,regression,0.1,10,547,2,rmse,train,218.33248901367188,2
sup_only:dense,QM7,regression,0.25,25,1368,0,rmse,test,197.2867889404297,0
sup_only:dense,QM7,regression,0.25,25,1368,1,rmse,test,198.83595275878903,0
sup_only:dense,QM7,regression,0.25,25,1368,2,rmse,test,199.25868225097656,0
sup_only:dense,QM7,regression,0.25,25,1368,0,rmse,train,196.70909118652344,0
sup_only:dense,QM7,regression,0.25,25,1368,1,rmse,train,196.13040161132807,0
sup_only:dense,QM7,regression,0.25,25,1368,2,rmse,train,202.2810211181641,0
sup_only:dense,QM7,regression,0.25,25,1368,0,rmse,test,198.6529541015625,1
sup_only:dense,QM7,regression,0.25,25,1368,1,rmse,test,197.6026763916016,1
sup_only:dense,QM7,regression,0.25,25,1368,2,rmse,test,197.0868988037109,1
sup_only:dense,QM7,regression,0.25,25,1368,0,rmse,train,212.038818359375,1
sup_only:dense,QM7,regression,0.25,25,1368,1,rmse,train,209.9606475830078,1
sup_only:dense,QM7,regression,0.25,25,1368,2,rmse,train,209.94369506835935,1
sup_only:dense,QM7,regression,0.25,25,1368,0,rmse,test,198.9914093017578,2
sup_only:dense,QM7,regression,0.25,25,1368,1,rmse,test,202.95947265625,2
sup_only:dense,QM7,regression,0.25,25,1368,2,rmse,test,203.6920318603516,2
sup_only:dense,QM7,regression,0.25,25,1368,0,rmse,train,215.2842254638672,2
sup_only:dense,QM7,regression,0.25,25,1368,1,rmse,train,204.3090362548828,2
sup_only:dense,QM7,regression,0.25,25,1368,2,rmse,train,208.4844512939453,2
sup_only:dense,QM7,regression,0.5,50,2735,0,rmse,test,204.8274688720703,0
sup_only:dense,QM7,regression,0.5,50,2735,1,rmse,test,211.67437744140625,0
sup_only:dense,QM7,regression,0.5,50,2735,2,rmse,test,199.22979736328125,0
sup_only:dense,QM7,regression,0.5,50,2735,0,rmse,train,194.25428771972656,0
sup_only:dense,QM7,regression,0.5,50,2735,1,rmse,train,171.4981689453125,0
sup_only:dense,QM7,regression,0.5,50,2735,2,rmse,train,199.28587341308597,0
sup_only:dense,QM7,regression,0.5,50,2735,0,rmse,test,203.9713287353516,1
sup_only:dense,QM7,regression,0.5,50,2735,1,rmse,test,203.3230743408203,1
sup_only:dense,QM7,regression,0.5,50,2735,2,rmse,test,202.73635864257807,1
sup_only:dense,QM7,regression,0.5,50,2735,0,rmse,train,200.66943359375,1
sup_only:dense,QM7,regression,0.5,50,2735,1,rmse,train,213.71051025390625,1
sup_only:dense,QM7,regression,0.5,50,2735,2,rmse,train,187.0578765869141,1
sup_only:dense,QM7,regression,0.5,50,2735,0,rmse,test,209.2642364501953,2
sup_only:dense,QM7,regression,0.5,50,2735,1,rmse,test,210.2696075439453,2
sup_only:dense,QM7,regression,0.5,50,2735,2,rmse,test,197.760009765625,2
sup_only:dense,QM7,regression,0.5,50,2735,0,rmse,train,173.35438537597656,2
sup_only:dense,QM7,regression,0.5,50,2735,1,rmse,train,172.27647399902344,2
sup_only:dense,QM7,regression,0.5,50,2735,2,rmse,train,192.7627410888672,2
sup_only:dense,QM7,regression,1.0,100,5470,0,rmse,test,204.65467834472656,0
sup_only:dense,QM7,regression,1.0,100,5470,1,rmse,test,205.23599243164065,0
sup_only:dense,QM7,regression,1.0,100,5470,2,rmse,test,199.36236572265625,0
sup_only:dense,QM7,regression,1.0,100,5470,0,rmse,train,194.13980102539065,0
sup_only:dense,QM7,regression,1.0,100,5470,1,rmse,train,181.8766632080078,0
sup_only:dense,QM7,regression,1.0,100,5470,2,rmse,train,188.9579620361328,0
