scheme,family,task,metric,arm,point,is_leader,leader,ci_lo,ci_hi,vl_delta,vl_ci_lo,vl_ci_hi,vl_boot_p,bf_boot_p,bf_ci_lo,be_boot_p,be_ci_lo,vl_boot_q,bf_boot_q,be_boot_q,cobest,beats_frozen,beats_e2e
cv,full,ESOL,rmse,ecfp4,1.4517634391784668,False,chemeleon_e2e,,,-0.7812008641686801,-0.9923205741932107,-0.5050946554514899,0.0,0.606,-0.3700003299768475,0.706,-0.3918596334222559,0.0,0.68175,0.7720481927710843,False,False,False
cv,full,ESOL,rmse,fp_desc,0.7203675150871277,False,chemeleon_e2e,,,0.0025019152392475874,-0.042728523462328735,0.040984053413316165,0.93,0.0,0.5478045019376768,0.0,0.549026480989742,0.93,0.0,0.0,True,True,True
cv,full,ESOL,rmse,chemeleon_e2e,0.7164737502733867,True,chemeleon_e2e,,,,,,,0.0,0.5422259423715876,0.0,0.5588440192722618,,0.0,0.0,True,True,True
cv,full,ESOL,rmse,no_pretrain,1.3758066018422446,False,chemeleon_e2e,,,-0.6435158317229095,-0.7569877904424709,-0.5422259423715876,0.0,,,0.972,-0.08898527717514387,0.0,,0.9829213483146068,False,False,False
cv,full,ESOL,rmse,no_pretrain_e2e,1.3715126940884115,False,chemeleon_e2e,,,-0.6441571921470445,-0.763159716251216,-0.5588439260094007,0.0,0.972,-0.11205296899700155,,,0.0,0.9720000000000001,,False,False,False
cv,full,ESOL,rmse,unsup_only,1.0258397181828818,False,chemeleon_e2e,,,-0.2980465644758252,-0.3728735383818009,-0.19804172575709697,0.0,0.0,0.2531206043427796,0.0,0.2218363373083831,0.0,0.0,0.0,False,True,True
cv,full,ESOL,rmse,sup_only:dense,0.89144735733668,False,chemeleon_e2e,,,-0.1880477293755798,-0.27362426465379686,-0.06692694527044724,0.0,0.0,0.3324591658046239,0.0,0.3150552702394015,0.0,0.0,0.0,False,True,True
cv,full,ESOL,rmse,unsup2sup:dense,0.9512623151143392,False,chemeleon_e2e,,,-0.20899315704782528,-0.25784783022429797,-0.13823965287932516,0.0,0.0,0.3334130173534278,0.0,0.3248446765753277,0.0,0.0,0.0,False,True,True
cv,full,ESOL,rmse,sup_only:sparse_all,1.354983417193095,False,chemeleon_e2e,,,-0.6853208940986526,-0.8023861353454853,-0.5710067045516236,0.0,0.362,-0.13319762992957843,0.516,-0.14978682718258526,0.0,0.45249999999999996,0.5878481012658228,False,False,False
cv,full,ESOL,rmse,unsup2sup:sparse_all,1.2405561685562134,False,chemeleon_e2e,,,-0.46556529143018754,-0.5422594591229347,-0.377062033955154,0.0,0.0,0.09775644048480206,0.0,0.0720119510501961,0.0,0.0,0.0,False,True,True
cv,full,ESOL,rmse,sup_only:dense_plus_sparse,0.9074614604314167,False,chemeleon_e2e,,,-0.21294262944054587,-0.27802054204822246,-0.11940890301235309,0.0,0.0,0.3355189209863738,0.0,0.3120044280293961,0.0,0.0,0.0,False,True,True
cv,full,ESOL,rmse,unsup2sup:dense_plus_sparse,1.2958032528559367,False,chemeleon_e2e,,,-0.5045182982279417,-0.6105987544930839,-0.38073936392008206,0.0,0.076,-0.013258929263195735,0.036,0.017366214789225995,0.0,0.10523076923076922,0.05491525423728813,False,False,False
cv,full,ESOL,rmse,sup_only:minimol_full,1.3237438281377156,False,chemeleon_e2e,,,-0.5968043639037415,-0.7270796929891791,-0.47660759644630696,0.0,0.38,-0.07668205888526342,0.476,-0.06834127139109368,0.0,0.4684931506849315,0.5492307692307692,False,False,False
cv,full,ESOL,rmse,unsup2sup:minimol_full,1.2164508422215778,False,chemeleon_e2e,,,-0.5063894643302709,-0.6195436135410609,-0.4283014066820978,0.0,0.026,0.018997104232755913,0.016,0.026026316494254083,0.0,0.0365625,0.028235294117647056,False,True,True
cv,full,ESOL,rmse,sup_only:mixed,0.8824872851371764,False,chemeleon_e2e,,,-0.20911611902662686,-0.31924205875978473,-0.11574320832464455,0.0,0.0,0.3369931158539322,0.0,0.3225145852443615,0.0,0.0,0.0,False,True,True
cv,full,ESOL,rmse,unsup2sup:mixed,0.9294467608133953,False,chemeleon_e2e,,,-0.2441606456905837,-0.3107746234659819,-0.1569830005611845,0.0,0.0,0.29861331396159174,0.0,0.2898933315458136,0.0,0.0,0.0,False,True,True
cv,full,QM7,rmse,ecfp4,215.9088562011719,False,fp_desc,,,-28.64435912749201,-32.90180243736585,-24.626331664777943,0.0,0.106,-19.216066951852213,0.0,-25.58522693356036,0.0,0.14238805970149251,0.0,False,False,False
cv,full,QM7,rmse,fp_desc,187.24091186523438,True,fp_desc,,,,,,,0.0,11.1009717638063,0.0,5.865744158918155,,0.0,0.0,True,True,True
cv,full,QM7,rmse,chemeleon_e2e,199.47550252278646,False,fp_desc,,,-11.477951601478708,-13.66961826015374,-9.126609589395105,0.0,0.162,-1.01428166585086,0.042,-6.404083271038284,0.0,0.2082857142857143,0.0619672131147541,False,False,False
cv,full,QM7,rmse,no_pretrain,205.60588582356772,False,fp_desc,,,-18.261486362878003,-31.60996110253991,-11.1009717638063,0.0,,,0.0,-22.43687598156278,0.0,,0.0,False,False,False
cv,full,QM7,rmse,no_pretrain_e2e,195.40479199891215,False,fp_desc,,,-8.04114110823275,-10.423569382413874,-5.86574462035119,0.0,0.0,3.7006904883681124,,,0.0,0.0,,False,True,False
cv,full,QM7,rmse,unsup_only,198.87076619466146,False,fp_desc,,,-12.44077092822593,-20.104299686856617,-8.174502732635347,0.0,0.002,1.9365793668078788,0.02,-10.6252832565139,0.0,0.00375,0.03272727272727273,False,True,False
cv,full,QM7,rmse,sup_only:dense,195.05883483886723,False,fp_desc,,,-7.531013919590265,-10.440539502967777,-5.376469342278047,0.0,0.0,3.364523919711878,0.712,-2.438587150145215,0.0,0.0,0.7720481927710843,False,True,False
cv,full,QM7,rmse,unsup2sup:dense,195.7860148111979,False,fp_desc,,,-7.157596101172885,-8.877244639953268,-5.650902937699586,0.0,0.0,4.383918003506926,0.428,-1.151335289468482,0.0,0.0,0.5276712328767122,False,True,False
cv,full,QM7,rmse,sup_only:sparse_all,208.6100870768229,False,fp_desc,,,-23.20135150903843,-26.687074279689583,-20.155139407128676,0.0,0.406,-12.906584762870347,0.0,-18.778262635731156,0.0,0.4937837837837838,0.0,False,False,False
cv,full,QM7,rmse,unsup2sup:sparse_all,209.95950622558595,False,fp_desc,,,-20.31921510254716,-23.933597355312564,-17.562327355973434,0.0,0.518,-8.49904894250324,0.0,-15.159317495085475,0.0,0.613421052631579,0.0,False,False,False
cv,full,QM7,rmse,sup_only:dense_plus_sparse,195.8632598876953,False,fp_desc,,,-8.822377337440287,-10.801439300542654,-6.982012067918091,0.0,0.0,2.5837570299963106,0.468,-3.011663644703596,0.0,0.0,0.5492307692307692,False,True,False
cv,full,QM7,rmse,unsup2sup:dense_plus_sparse,196.9139638264974,False,fp_desc,,,-8.257997205585639,-10.216255621023222,-6.420194811522981,0.0,0.0,3.4537806474646686,0.8,-2.098309380443181,0.0,0.0,0.8275862068965517,False,True,False
cv,full,QM7,rmse,sup_only:minimol_full,205.0469767252604,False,fp_desc,,,-17.07858240893671,-20.302632280347492,-14.428499738895097,0.0,0.836,-5.608557010964409,0.0,-12.23266932710941,0.0,0.8748837209302325,0.0,False,False,False
cv,full,QM7,rmse,unsup2sup:minimol_full,206.3619618733724,False,fp_desc,,,-17.969762360400352,-20.880151178903734,-15.14910752281601,0.0,0.97,-6.689754402479694,0.0,-12.811247494589782,0.0,0.9720000000000001,0.0,False,False,False
cv,full,QM7,rmse,sup_only:mixed,196.79837951660156,False,fp_desc,,,-9.440653511424898,-11.818229164905063,-7.421844061942376,0.0,0.004,2.011310534454991,0.232,-3.772373643903149,0.0,0.006923076923076922,0.30705882352941183,False,True,False
cv,full,QM7,rmse,unsup2sup:mixed,195.9408142089844,False,fp_desc,,,-9.306404232485562,-11.79494283379383,-6.79884771481911,0.0,0.0,2.3489029875840344,0.326,-3.3504000912022875,0.0,0.0,0.4132394366197183,False,True,False
cv,full,BBBP,roc_auc,ecfp4,0.8641669995896211,False,unsup_only,,,-0.08394826294095614,-0.11173542165229049,-0.0608454102601792,0.0,0.0,-0.09978876753896271,0.0,-0.08900235210699632,0.0,0.0,0.0,False,False,False
cv,full,BBBP,roc_auc,fp_desc,0.9032025644099896,False,unsup_only,,,-0.04917764038327721,-0.07229433882398109,-0.02897527289257741,0.0,0.0,-0.06102593727221881,0.012,-0.04944667055637293,0.0,0.0,0.0216,False,False,False
cv,full,BBBP,roc_auc,chemeleon_e2e,0.8969473246644336,False,unsup_only,,,-0.06007775279695948,-0.0859907920712074,-0.03804193380001986,0.0,0.0,-0.07429142518634403,0.0,-0.06327094292377823,0.0,0.0,0.0,False,False,False
cv,full,BBBP,roc_auc,no_pretrain,0.9371377075332709,False,unsup_only,,,-0.012531449065895872,-0.021663969284037268,-0.005379644016146635,0.0,,,0.018,0.002087839356386043,0.0,,0.03115384615384615,False,False,True
cv,full,BBBP,roc_auc,no_pretrain_e2e,0.9321698323531539,False,unsup_only,,,-0.022069214710133345,-0.031840020045975,-0.012856263730409644,0.0,0.018,-0.01708938944820621,,,0.0,0.027931034482758618,,False,False,False
cv,full,BBBP,roc_auc,unsup_only,0.9503418103260689,True,unsup_only,,,,,,,0.0,0.005379644016146634,0.0,0.012856263730409642,,0.0,0.0,True,True,True
cv,full,BBBP,roc_auc,sup_only:dense,0.9429678242119586,False,unsup_only,,,-0.014206948236175854,-0.02416325073456212,-0.0044042013171402055,0.006,0.752,-0.012257938343920052,0.146,-0.0026599474220446143,0.007397260273972603,0.7983529411764706,0.20215384615384613,False,False,False
cv,full,BBBP,roc_auc,unsup2sup:dense,0.9427216018581306,False,unsup_only,,,-0.010351426583159351,-0.01938974407058063,-0.001544423076163459,0.026,0.686,-0.007173489932323698,0.024,0.0014815740321074552,0.030789473684210523,0.7573170731707316,0.038571428571428576,False,False,True
cv,full,BBBP,roc_auc,sup_only:sparse_all,0.9140510984485641,False,unsup_only,,,-0.030726406509287596,-0.04404194676485268,-0.016944864787263064,0.0,0.012,-0.03226816244557736,0.23,-0.023107530213392125,0.0,0.019285714285714288,0.30705882352941183,False,False,False
cv,full,BBBP,roc_auc,unsup2sup:sparse_all,0.9233603503748902,False,unsup_only,,,-0.02847880199132813,-0.04164797520109502,-0.015603065190582271,0.0,0.016,-0.02740679953836983,0.32,-0.017848203663377516,0.0,0.02526315789473684,0.4114285714285714,False,False,False
cv,full,BBBP,roc_auc,sup_only:dense_plus_sparse,0.9412736624720711,False,unsup_only,,,-0.012465205288796133,-0.02165552623622529,-0.0025638723431936046,0.018,0.972,-0.010563532592044345,0.042,0.0005118633766353381,0.021599999999999998,0.9720000000000001,0.0619672131147541,False,False,False
cv,full,BBBP,roc_auc,unsup2sup:dense_plus_sparse,0.9254831374728227,False,unsup_only,,,-0.02313848295059151,-0.033273521261457786,-0.012359596626818141,0.0,0.092,-0.021555323528277513,0.876,-0.011668765726158489,0.0,0.12545454545454546,0.895909090909091,False,False,False
cv,full,BBBP,roc_auc,sup_only:minimol_full,0.9153242170956108,False,unsup_only,,,-0.026456024838070857,-0.038419607512416694,-0.015934913058741975,0.0,0.02,-0.02512716365416202,0.386,-0.01442272497495527,0.0,0.02903225806451613,0.48250000000000004,False,False,False
cv,full,BBBP,roc_auc,unsup2sup:minimol_full,0.923373888356663,False,unsup_only,,,-0.028000374712274567,-0.03941397336982025,-0.01746215182672764,0.0,0.004,-0.02621963213258655,0.236,-0.01627822616328664,0.0,0.006923076923076922,0.3078260869565217,False,False,False
cv,full,BBBP,roc_auc,sup_only:mixed,0.9415677042936776,False,unsup_only,,,-0.012645201006370121,-0.021911281376788598,-0.004339972982934923,0.002,0.93,-0.010047134098436045,0.07,-0.0014331761861250513,0.0025,0.9620689655172414,0.1,False,False,False
cv,full,BBBP,roc_auc,unsup2sup:mixed,0.9431500623916623,False,unsup_only,,,-0.0091483325303785,-0.019062926979146314,0.000881025984000794,0.074,0.566,-0.0066691519354478476,0.02,0.0026738179876957813,0.08222222222222221,0.6553846153846153,0.03272727272727273,True,False,True
cv,full,BACE,roc_auc,ecfp4,0.8711464680904616,False,chemeleon_e2e,,,0.006091527846732836,-0.009457868918276907,0.022119038700569183,0.496,0.0,0.04236149409980004,0.0,0.06729328867905794,0.5251764705882354,0.0,0.0,True,True,True
cv,full,BACE,roc_auc,fp_desc,0.8668198708540402,False,chemeleon_e2e,,,0.0016381984570476016,-0.01575083877538561,0.01798586014401551,0.87,0.0,0.03836830414895171,0.0,0.06069776703704125,0.8938636363636363,0.0,0.0,True,True,True
cv,full,BACE,roc_auc,chemeleon_e2e,0.8725185257482378,True,chemeleon_e2e,,,,,,,0.0,0.03676972962322427,0.0,0.05768576775911354,,0.0,0.0,True,True,True
cv,full,BACE,roc_auc,no_pretrain,0.8107347856511958,False,chemeleon_e2e,,,-0.05955788888067304,-0.08434228812450147,-0.03676972962322427,0.0,,,0.02,0.004441612898086855,0.0,,0.03272727272727273,False,False,True
cv,full,BACE,roc_auc,no_pretrain_e2e,0.7781305698102399,False,chemeleon_e2e,,,-0.08808595744381187,-0.12193753525632063,-0.05768576775911354,0.0,0.02,-0.05355450757396167,,,0.0,0.02903225806451613,,False,False,False
cv,full,BACE,roc_auc,unsup_only,0.8581090508557176,False,chemeleon_e2e,,,0.0020959433241432013,-0.017891716771372062,0.01834222157488217,0.862,0.0,0.04159829278862231,0.0,0.06428984324795704,0.8938636363636363,0.0,0.0,True,True,True
cv,full,BACE,roc_auc,sup_only:dense,0.8489986839873844,False,chemeleon_e2e,,,-0.017301875697620872,-0.03356197074066093,0.00041404032754853714,0.06,0.0,0.01964828615632044,0.0,0.039677888284022335,0.06749999999999999,0.0,0.0,True,True,True
cv,full,BACE,roc_auc,unsup2sup:dense,0.8301774227196402,False,chemeleon_e2e,,,-0.02910729187573291,-0.049363125412053205,-0.010422933539311566,0.002,0.006,0.009454163552404268,0.0,0.03043293593366161,0.0025,0.010188679245283019,0.0,False,True,True
cv,full,BACE,roc_auc,sup_only:sparse_all,0.7783449480737358,False,chemeleon_e2e,,,-0.10050756863532173,-0.1382698588521959,-0.06625142203861552,0.0,0.01,-0.07339896967774505,0.476,-0.04502698322632804,0.0,0.016363636363636365,0.5492307692307692,False,False,False
cv,full,BACE,roc_auc,unsup2sup:sparse_all,0.7299025634038196,False,chemeleon_e2e,,,-0.11243446325893225,-0.1422254236498665,-0.08691110349881913,0.0,0.002,-0.08611652567541893,0.13,-0.054904047346303886,0.0,0.00375,0.18281250000000002,False,False,False
cv,full,BACE,roc_auc,sup_only:dense_plus_sparse,0.8215700082424707,False,chemeleon_e2e,,,-0.04969788838771694,-0.07283914784874397,-0.028598869205856643,0.0,0.468,-0.016521893833299304,0.01,0.007178677353626964,0.0,0.5616000000000001,0.018367346938775512,False,False,True
cv,full,BACE,roc_auc,unsup2sup:dense_plus_sparse,0.7526327989846604,False,chemeleon_e2e,,,-0.09883679987042304,-0.13387761066492218,-0.06506765907917787,0.0,0.004,-0.06972155224859962,0.556,-0.04316743824148221,0.0,0.006923076923076922,0.6255000000000001,False,False,False
cv,full,BACE,roc_auc,sup_only:minimol_full,0.777149867888741,False,chemeleon_e2e,,,-0.0927769620529506,-0.11844611988247555,-0.06876230592419942,0.0,0.02,-0.060834574765088974,0.8,-0.03348042739536696,0.0,0.02903225806451613,0.8275862068965517,False,False,False
cv,full,BACE,roc_auc,unsup2sup:minimol_full,0.7649142899740413,False,chemeleon_e2e,,,-0.09683152524110838,-0.13139043637521905,-0.06618173070482573,0.0,0.024,-0.06848959491832762,0.566,-0.03720586807130163,0.0,0.03428571428571429,0.6288888888888888,False,False,False
cv,full,BACE,roc_auc,sup_only:mixed,0.8275219468747256,False,chemeleon_e2e,,,-0.04361956471984263,-0.06309190194061892,-0.024952153046213933,0.0,0.132,-0.004283320033538448,0.0,0.019958023047797292,0.0,0.17217391304347826,0.0,False,False,True
cv,full,BACE,roc_auc,unsup2sup:mixed,0.8117560355302246,False,chemeleon_e2e,,,-0.05374893046151252,-0.07981391156971475,-0.029998162361575098,0.0,0.69,-0.018976444036581126,0.01,0.01085590663991925,0.0,0.7573170731707316,0.018367346938775512,False,False,True
cv,full,Tox21,roc_auc,ecfp4,0.7731579213980283,False,sup_only:dense_plus_sparse,,,-0.06790531656872778,-0.08501588267700853,-0.045415274552488075,0.0,0.568,-0.013014623478177886,0.476,-0.01502764896868325,0.0,0.6553846153846153,0.5492307692307692,False,False,False
cv,full,Tox21,roc_auc,fp_desc,0.8248571942527227,False,sup_only:dense_plus_sparse,,,-0.0055420521879402385,-0.01410889156901241,0.0037310778209121496,0.246,0.0,0.043653310281259586,0.0,0.04294131961147389,0.26674698795180724,0.0,0.0,True,True,True
