arm,task,task_type,metric,split,fraction,pct,n_train,mean,std,n_cells
unsup,ESOL,regression,rmse,train,0.1,10,90,0.6755303839842478,0.2234524444748504,9
unsup,ESOL,regression,rmse,train,0.25,25,226,0.4216811127132839,0.1868275266705233,9
unsup,ESOL,regression,rmse,train,0.5,50,451,0.5636337333255343,0.1140757212398892,9
unsup,ESOL,regression,rmse,train,1.0,100,902,0.4039918680985768,0.0823711044415012,3
unsup,HIV,classification,nef1,test,0.05,5,1645,0.4444444444444444,0.1196413764419154,9
unsup,HIV,classification,nef1,test,0.1,10,3290,0.5238095238095238,0.1017143303013992,9
unsup,HIV,classification,nef1,test,0.25,25,8225,0.5925925925925927,0.0718681360169636,9
unsup,HIV,classification,nef1,test,0.5,50,16450,0.5740740740740741,0.0970398354018847,9
unsup,HIV,classification,nef1,test,1.0,100,32901,0.5555555555555556,0.107363089352926,3
unsup,HIV,classification,roc_auc,test,0.05,5,1645,0.6591131968987857,0.0283323408775826,9
unsup,HIV,classification,roc_auc,test,0.1,10,3290,0.6705317041872402,0.0263644680529589,9
unsup,HIV,classification,roc_auc,test,0.25,25,8225,0.6981352371510544,0.0411240335183122,9
unsup,HIV,classification,roc_auc,test,0.5,50,16450,0.7510142464448264,0.0138708531047706,9
unsup,HIV,classification,roc_auc,test,1.0,100,32901,0.7573198915905418,0.0132890055962287,3
unsup,HIV,classification,roc_auc,train,0.05,5,1645,0.9699447978177188,0.0143480810951589,9
unsup,HIV,classification,roc_auc,train,0.1,10,3290,0.944055332648654,0.029117699131867,9
unsup,HIV,classification,roc_auc,train,0.25,25,8225,0.9173518966651356,0.0319519938196541,9
unsup,HIV,classification,roc_auc,train,0.5,50,16450,0.9301368951691416,0.0257975377733059,9
unsup,HIV,classification,roc_auc,train,1.0,100,32901,0.8924154332647259,0.0136474645799667,3
unsup,Lipophilicity,regression,rmse,test,0.05,5,168,1.0845982101228502,0.0344510292975654,9
unsup,Lipophilicity,regression,rmse,test,0.1,10,336,1.0396164059638977,0.0236446923421871,9
unsup,Lipophilicity,regression,rmse,test,0.25,25,840,0.991923020945655,0.0311251117337852,9
unsup,Lipophilicity,regression,rmse,test,0.5,50,1680,0.9214932719866434,0.0126211243560869,9
unsup,Lipophilicity,regression,rmse,test,1.0,100,3360,0.8841572801272074,0.0245690000705756,3
unsup,Lipophilicity,regression,rmse,train,0.05,5,168,0.5344219985935423,0.2274171803041286,9
unsup,Lipophilicity,regression,rmse,train,0.1,10,336,0.5136603464682897,0.157851395308836,9
unsup,Lipophilicity,regression,rmse,train,0.25,25,840,0.4341364767816331,0.1341703280931205,9
unsup,Lipophilicity,regression,rmse,train,0.5,50,1680,0.4023607571919759,0.126786389185788,9
unsup,Lipophilicity,regression,rmse,train,1.0,100,3360,0.4345800479253133,0.07553072953681,3
unsup,QM7,regression,rmse,test,0.05,5,274,221.60350375705295,9.150994147009516,9
unsup,QM7,regression,rmse,test,0.1,10,547,222.0041249593099,6.8653950317934305,9
unsup,QM7,regression,rmse,test,0.25,25,1368,211.45638359917535,5.122856341733763,9
unsup,QM7,regression,rmse,test,0.5,50,2735,211.9625939263238,4.0025095255414795,9
unsup,QM7,regression,rmse,test,1.0,100,5470,212.67103576660156,5.622988825635372,3
unsup,QM7,regression,rmse,train,0.05,5,274,195.21971638997397,16.245488498057167,9
unsup,QM7,regression,rmse,train,0.1,10,547,185.75308736165368,13.68014119746682,9
unsup,QM7,regression,rmse,train,0.25,25,1368,192.990719265408,6.827479292239344,9
unsup,QM7,regression,rmse,train,0.5,50,2735,184.75491672092016,5.4353569321093795,9
unsup,QM7,regression,rmse,train,1.0,100,5470,188.79486083984375,2.4959413244230197,3
unsup,Tox21,classification,nef1,test,0.05,5,313,0.3456349206349206,0.0621742107295604,9
unsup,Tox21,classification,nef1,test,0.1,10,626,0.4150573192239859,0.0417987553941911,9
unsup,Tox21,classification,nef1,test,0.25,25,1566,0.5100198412698413,0.0412566335035178,9
unsup,Tox21,classification,nef1,test,0.5,50,3132,0.5464285714285714,0.0550646626373537,9
unsup,Tox21,classification,nef1,test,1.0,100,6264,0.5942460317460317,0.0304270902836477,3
unsup,Tox21,classification,roc_auc,test,0.05,5,313,0.6359895422378413,0.0089335760844697,9
unsup,Tox21,classification,roc_auc,test,0.1,10,626,0.6566304980421019,0.011460841977612,9
unsup,Tox21,classification,roc_auc,test,0.25,25,1566,0.707119467096541,0.0154272272251898,9
unsup,Tox21,classification,roc_auc,test,0.5,50,3132,0.7239133442089063,0.0098898172486864,9
unsup,Tox21,classification,roc_auc,test,1.0,100,6264,0.735568076466253,0.0038818251745413,3
unsup,Tox21,classification,roc_auc,train,0.05,5,313,0.9720314649753355,0.0064905616075682,9
unsup,Tox21,classification,roc_auc,train,0.1,10,626,0.9376194188980512,0.0113934658761496,9
unsup,Tox21,classification,roc_auc,train,0.25,25,1566,0.9196241392222004,0.0150774792624468,9
unsup,Tox21,classification,roc_auc,train,0.5,50,3132,0.9056092479405926,0.0130164586710355,9
unsup,Tox21,classification,roc_auc,train,1.0,100,6264,0.9034822077960948,0.0282700316568037,3
unsup2sup,BACE,classification,nef1,test,0.05,5,60,0.9444444444444444,0.1666666666666666,9
unsup2sup,BACE,classification,nef1,test,0.1,10,121,0.8333333333333334,0.25,9
unsup2sup,BACE,classification,nef1,test,0.25,25,302,0.9444444444444444,0.1666666666666666,9
unsup2sup,BACE,classification,nef1,test,0.5,50,605,0.9444444444444444,0.1666666666666666,9
unsup2sup,BACE,classification,nef1,test,1.0,100,1210,0.6666666666666666,0.2886751345948128,3
unsup2sup,BACE,classification,roc_auc,test,0.05,5,60,0.721376811594203,0.0442625332762019,9
unsup2sup,BACE,classification,roc_auc,test,0.1,10,121,0.7578099838969403,0.0141511613031551,9
unsup2sup,BACE,classification,roc_auc,test,0.25,25,302,0.7861111111111111,0.0154158577079605,9
unsup2sup,BACE,classification,roc_auc,test,0.5,50,605,0.8041867954911432,0.0086476086578358,9
unsup2sup,BACE,classification,roc_auc,test,1.0,100,1210,0.7878019323671498,0.0072607044346597,3
unsup2sup,BACE,classification,roc_auc,train,0.05,5,60,0.8757438567540509,0.021714317137941,9
unsup2sup,BACE,classification,roc_auc,train,0.1,10,121,0.8621732500789451,0.0226878502678371,9
unsup2sup,BACE,classification,roc_auc,train,0.25,25,302,0.9403713902988856,0.0083357120490649,9
unsup2sup,BACE,classification,roc_auc,train,0.5,50,605,0.9241468009402132,0.0137941843391132,9
unsup2sup,BACE,classification,roc_auc,train,1.0,100,1210,0.9372065842471654,0.0246078693693578,3
unsup2sup,BBBP,classification,nef1,test,0.05,5,82,0.6296296296296295,0.3093202423794456,9
unsup2sup,BBBP,classification,nef1,test,0.1,10,163,0.5185185185185185,0.1756820922315766,9
unsup2sup,BBBP,classification,nef1,test,0.25,25,408,0.5555555555555556,0.2357022603955158,9
unsup2sup,BBBP,classification,nef1,test,0.5,50,816,0.8148148148148148,0.2421610524189263,9
unsup2sup,BBBP,classification,nef1,test,1.0,100,1631,0.7777777777777777,0.1924500897298752,3
unsup2sup,BBBP,classification,roc_auc,test,0.05,5,82,0.6055282568434124,0.0377735104607243,9
unsup2sup,BBBP,classification,roc_auc,test,0.1,10,163,0.614028326428365,0.0169896538686322,9
unsup2sup,BBBP,classification,roc_auc,test,0.25,25,408,0.6503623770219781,0.0201869114528234,9
unsup2sup,BBBP,classification,roc_auc,test,0.5,50,816,0.668218946376765,0.0311841191316772,9
unsup2sup,BBBP,classification,roc_auc,test,1.0,100,1631,0.6818897132029417,0.0213311808822844,3
unsup2sup,BBBP,classification,roc_auc,train,0.05,5,82,0.9946880240196267,0.0052281399001116,9
unsup2sup,BBBP,classification,roc_auc,train,0.1,10,163,0.9888603833722832,0.0095052049506597,9
unsup2sup,BBBP,classification,roc_auc,train,0.25,25,408,0.981962460505238,0.0071180254401241,9
unsup2sup,BBBP,classification,roc_auc,train,0.5,50,816,0.9670814896510682,0.0146860643635126,9
unsup2sup,BBBP,classification,roc_auc,train,1.0,100,1631,0.9661240967882948,0.0095255740474365,3
unsup2sup,ESOL,regression,rmse,test,0.05,5,45,1.7042168511284723,0.1116381843444005,9
unsup2sup,ESOL,regression,rmse,test,0.1,10,90,1.504759497112698,0.0556610655314296,9
unsup2sup,ESOL,regression,rmse,test,0.25,25,226,1.3406127426359389,0.1372415517848804,9
unsup2sup,ESOL,regression,rmse,test,0.5,50,451,1.2102084027396307,0.0526273975297681,9
unsup2sup,ESOL,regression,rmse,test,1.0,100,902,1.084884762763977,0.0204356107264778,3
unsup2sup,ESOL,regression,rmse,train,0.05,5,45,0.9826748172442118,0.4288525918212487,9
unsup2sup,ESOL,regression,rmse,train,0.1,10,90,0.698020726442337,0.1419382907262126,9
unsup2sup,ESOL,regression,rmse,train,0.25,25,226,0.5208289159668816,0.31460647902495,9
unsup2sup,ESOL,regression,rmse,train,0.5,50,451,0.5381600062052408,0.1511473231232737,9
unsup2sup,ESOL,regression,rmse,train,1.0,100,902,0.4941270351409912,0.0317835221446157,3
unsup2sup,HIV,classification,nef1,test,0.05,5,1645,0.4708994708994709,0.1356191070685322,9
unsup2sup,HIV,classification,nef1,test,0.1,10,3290,0.5529100529100529,0.0568167502510966,9
unsup2sup,HIV,classification,nef1,test,0.25,25,8225,0.5873015873015873,0.1071428571428571,9
unsup2sup,HIV,classification,nef1,test,0.5,50,16450,0.5899470899470899,0.109612915213755,9
unsup2sup,HIV,classification,nef1,test,1.0,100,32901,0.626984126984127,0.0363696483726653,3
unsup2sup,HIV,classification,roc_auc,test,0.05,5,1645,0.6438775050374347,0.0315740021158281,9
unsup2sup,HIV,classification,roc_auc,test,0.1,10,3290,0.6739072682833667,0.0221784617336294,9
unsup2sup,HIV,classification,roc_auc,test,0.25,25,8225,0.6812356360686764,0.0338749062485779,9
unsup2sup,HIV,classification,roc_auc,test,0.5,50,16450,0.735039945409014,0.0121030070833159,9
unsup2sup,HIV,classification,roc_auc,test,1.0,100,32901,0.752707983287948,0.0063127228472348,3
unsup2sup,HIV,classification,roc_auc,train,0.05,5,1645,0.9415315197663152,0.0366785303263366,9
unsup2sup,HIV,classification,roc_auc,train,0.1,10,3290,0.9099796126272182,0.039882556867456,9
unsup2sup,HIV,classification,roc_auc,train,0.25,25,8225,0.8906933043011259,0.0362881087709323,9
unsup2sup,HIV,classification,roc_auc,train,0.5,50,16450,0.916100331414467,0.0222150675542271,9
unsup2sup,HIV,classification,roc_auc,train,1.0,100,32901,0.8952468249434525,0.0239144197138034,3
unsup2sup,Lipophilicity,regression,rmse,test,0.05,5,168,1.0834389925003052,0.0301292590863639,9
unsup2sup,Lipophilicity,regression,rmse,test,0.1,10,336,1.0248322751786971,0.0336549727072089,9
unsup2sup,Lipophilicity,regression,rmse,test,0.25,25,840,0.97495170434316,0.0189533180747113,9
unsup2sup,Lipophilicity,regression,rmse,test,0.5,50,1680,0.9056549668312072,0.018083976941897,9
unsup2sup,Lipophilicity,regression,rmse,test,1.0,100,3360,0.8410937984784445,0.0137895449985435,3
unsup2sup,Lipophilicity,regression,rmse,train,0.05,5,168,0.4766451716423034,0.207167904092995,9
unsup2sup,Lipophilicity,regression,rmse,train,0.1,10,336,0.4524192313353221,0.1060087538431999,9
unsup2sup,Lipophilicity,regression,rmse,train,0.25,25,840,0.4422207673390706,0.1104731034660953,9
unsup2sup,Lipophilicity,regression,rmse,train,0.5,50,1680,0.447263800435596,0.0814602901561114,9
unsup2sup,Lipophilicity,regression,rmse,train,1.0,100,3360,0.4558647871017456,0.0315708349115556,3
unsup2sup,QM7,regression,rmse,test,0.05,5,274,217.90272521972656,10.945040458925206,9
unsup2sup,QM7,regression,rmse,test,0.1,10,547,211.4260457356771,7.082772637352173,9
unsup2sup,QM7,regression,rmse,test,0.25,25,1368,209.0825890435113,2.1210475553773915,9
unsup2sup,QM7,regression,rmse,test,0.5,50,2735,208.578616672092,3.3475757880725654,9
unsup2sup,QM7,regression,rmse,test,1.0,100,5470,206.34343465169272,1.6455478613344534,3
unsup2sup,QM7,regression,rmse,train,0.05,5,274,171.227542453342,11.47577493890106,9
unsup2sup,QM7,regression,rmse,train,0.1,10,547,165.89917839898004,11.933310992475688,9
unsup2sup,QM7,regression,rmse,train,0.25,25,1368,184.88519456651477,7.764597457566341,9
unsup2sup,QM7,regression,rmse,train,0.5,50,2735,184.2954389784071,4.9441810122319865,9
unsup2sup,QM7,regression,rmse,train,1.0,100,5470,189.5763702392578,4.0262464736352355,3
unsup2sup,Tox21,classification,nef1,test,0.05,5,313,0.3179232804232804,0.0384440923872703,9
unsup2sup,Tox21,classification,nef1,test,0.1,10,626,0.3519179894179894,0.0505274016134513,9
unsup2sup,Tox21,classification,nef1,test,0.25,25,1566,0.4253306878306879,0.0588759176005938,9
unsup2sup,Tox21,classification,nef1,test,0.5,50,3132,0.465002204585538,0.0438368817571286,9
unsup2sup,Tox21,classification,nef1,test,1.0,100,6264,0.4680224867724868,0.0133178134668856,3
unsup2sup,Tox21,classification,roc_auc,test,0.05,5,313,0.6496274126669698,0.017068497805634,9
unsup2sup,Tox21,classification,roc_auc,test,0.1,10,626,0.6774823457143362,0.0113048654734352,9
unsup2sup,Tox21,classification,roc_auc,test,0.25,25,1566,0.6980630692387815,0.0068536765407709,9
unsup2sup,Tox21,classification,roc_auc,test,0.5,50,3132,0.7066411447849318,0.0035572827305393,9
unsup2sup,Tox21,classification,roc_auc,test,1.0,100,6264,0.7221869194927545,0.0039999542479701,3
unsup2sup,Tox21,classification,roc_auc,train,0.05,5,313,0.9499393290201664,0.012424271162696,9
unsup2sup,Tox21,classification,roc_auc,train,0.1,10,626,0.9091464265127864,0.025615031408026,9
unsup2sup,Tox21,classification,roc_auc,train,0.25,25,1566,0.9054900122005226,0.0148218841034464,9
unsup2sup,Tox21,classification,roc_auc,train,0.5,50,3132,0.8816333530355563,0.0181505454510609,9
unsup2sup,Tox21,classification,roc_auc,train,1.0,100,6264,0.8863216149956639,0.011854675356539,3
