task,seed,metric,value
polaris/pkis2-kit-wt-reg-v2,44,explained_var,0.2280417510813023
polaris/pkis2-kit-wt-reg-v2,44,pearsonr,0.5217596161656803
polaris/pkis2-kit-wt-reg-v2,119,mean_squared_error,992.6352450848045
polaris/pkis2-kit-wt-reg-v2,119,spearmanr,0.4281041063408657
polaris/pkis2-kit-wt-reg-v2,119,r2,0.17738595354058873
polaris/pkis2-kit-wt-reg-v2,119,mean_absolute_error,24.948763349417103
polaris/pkis2-kit-wt-reg-v2,119,explained_var,0.17810747652487413
polaris/pkis2-kit-wt-reg-v2,119,pearsonr,0.4850244319203764
polaris/pkis2-kit-wt-reg-v2,711,mean_squared_error,1036.8826492478076
polaris/pkis2-kit-wt-reg-v2,711,spearmanr,0.4673819010535463
polaris/pkis2-kit-wt-reg-v2,711,r2,0.14071736216819264
polaris/pkis2-kit-wt-reg-v2,711,mean_absolute_error,25.01697250193339
polaris/pkis2-kit-wt-reg-v2,711,explained_var,0.17405241108818148
polaris/pkis2-kit-wt-reg-v2,711,pearsonr,0.47650516823410216
polaris/pkis2-ret-wt-cls-v2,44,roc_auc,0.8426966292134831
polaris/pkis2-ret-wt-cls-v2,44,mcc,0.44920923888007824
polaris/pkis2-ret-wt-cls-v2,44,accuracy,0.8773584905660378
polaris/pkis2-ret-wt-cls-v2,44,cohen_kappa,0.3831692032229185
polaris/pkis2-ret-wt-cls-v2,44,f1,0.43478260869565216
polaris/pkis2-ret-wt-cls-v2,44,pr_auc,0.658498703728032
polaris/pkis2-ret-wt-cls-v2,119,roc_auc,0.8625247851949769
polaris/pkis2-ret-wt-cls-v2,119,mcc,0.44920923888007824
polaris/pkis2-ret-wt-cls-v2,119,accuracy,0.8773584905660378
polaris/pkis2-ret-wt-cls-v2,119,cohen_kappa,0.3831692032229185
polaris/pkis2-ret-wt-cls-v2,119,f1,0.43478260869565216
polaris/pkis2-ret-wt-cls-v2,119,pr_auc,0.6714473961525151
polaris/pkis2-ret-wt-cls-v2,711,roc_auc,0.8222075346992729
polaris/pkis2-ret-wt-cls-v2,711,mcc,0.44920923888007824
polaris/pkis2-ret-wt-cls-v2,711,accuracy,0.8773584905660378
polaris/pkis2-ret-wt-cls-v2,711,cohen_kappa,0.3831692032229185
polaris/pkis2-ret-wt-cls-v2,711,f1,0.43478260869565216
polaris/pkis2-ret-wt-cls-v2,711,pr_auc,0.6433986929364717
polaris/pkis2-ret-wt-reg-v2,44,mean_squared_error,865.4187600076636
polaris/pkis2-ret-wt-reg-v2,44,spearmanr,0.4623537915283721
polaris/pkis2-ret-wt-reg-v2,44,r2,0.27116805269881017
polaris/pkis2-ret-wt-reg-v2,44,mean_absolute_error,22.484823913577912
polaris/pkis2-ret-wt-reg-v2,44,explained_var,0.2784746602184016
polaris/pkis2-ret-wt-reg-v2,44,pearsonr,0.5423334133426386
polaris/pkis2-ret-wt-reg-v2,119,mean_squared_error,768.9673089416815
polaris/pkis2-ret-wt-reg-v2,119,spearmanr,0.5063870038213074
polaris/pkis2-ret-wt-reg-v2,119,r2,0.35239681979859283
polaris/pkis2-ret-wt-reg-v2,119,mean_absolute_error,21.196514077540556
polaris/pkis2-ret-wt-reg-v2,119,explained_var,0.36171185279657037
polaris/pkis2-ret-wt-reg-v2,119,pearsonr,0.6082834597081133
polaris/pkis2-ret-wt-reg-v2,711,mean_squared_error,819.2337930424853
polaris/pkis2-ret-wt-reg-v2,711,spearmanr,0.5045999580706284
polaris/pkis2-ret-wt-reg-v2,711,r2,0.3100637653466085
polaris/pkis2-ret-wt-reg-v2,711,mean_absolute_error,21.375393487003578
polaris/pkis2-ret-wt-reg-v2,711,explained_var,0.3290849184114071
polaris/pkis2-ret-wt-reg-v2,711,pearsonr,0.5774948270183344
tdcommons/ames,44,roc_auc,0.8372897452466271
tdcommons/ames,119,roc_auc,0.8467964910219508
tdcommons/ames,711,roc_auc,0.84387299535922
tdcommons/bbb-martins,44,roc_auc,0.8972013758599124
tdcommons/bbb-martins,119,roc_auc,0.9028689806128831
tdcommons/bbb-martins,711,roc_auc,0.8921200750469044
tdcommons/bioavailability-ma,44,roc_auc,0.7116727635517127
tdcommons/bioavailability-ma,119,roc_auc,0.7149983372131692
tdcommons/bioavailability-ma,711,roc_auc,0.7156634519454605
tdcommons/caco2-wang,44,mean_absolute_error,0.5654909555548688
tdcommons/caco2-wang,119,mean_absolute_error,0.49659433805434605
tdcommons/caco2-wang,711,mean_absolute_error,0.5228498610371507
tdcommons/clearance-hepatocyte-az,44,spearmanr,0.3701708465860864
tdcommons/clearance-hepatocyte-az,119,spearmanr,0.3673538546412397
tdcommons/clearance-hepatocyte-az,711,spearmanr,0.36287464421656024
tdcommons/clearance-microsome-az,44,spearmanr,0.5884618758136971
tdcommons/clearance-microsome-az,119,spearmanr,0.5827650371460047
tdcommons/clearance-microsome-az,711,spearmanr,0.5667667891217366
tdcommons/cyp2c9-substrate-carbonmangels,44,pr_auc,0.4062094569558862
tdcommons/cyp2c9-substrate-carbonmangels,119,pr_auc,0.41054760378110067
tdcommons/cyp2c9-substrate-carbonmangels,711,pr_auc,0.3736863882916889
tdcommons/cyp2d6-substrate-carbonmangels,44,pr_auc,0.6390397742966141
tdcommons/cyp2d6-substrate-carbonmangels,119,pr_auc,0.6436341037946767
tdcommons/cyp2d6-substrate-carbonmangels,711,pr_auc,0.6664564839611302
tdcommons/cyp3a4-substrate-carbonmangels,44,roc_auc,0.5913200723327305
tdcommons/cyp3a4-substrate-carbonmangels,119,roc_auc,0.6109855334538878
tdcommons/cyp3a4-substrate-carbonmangels,711,roc_auc,0.6287296564195298
tdcommons/dili,44,roc_auc,0.7908695652173913
tdcommons/dili,119,roc_auc,0.788695652173913
tdcommons/dili,711,roc_auc,0.7843478260869564
tdcommons/half-life-obach,44,spearmanr,0.24504472787131204
tdcommons/half-life-obach,119,spearmanr,0.26609877166685747
tdcommons/half-life-obach,711,spearmanr,0.2558888287419092
tdcommons/herg,44,roc_auc,0.8391752577319588
tdcommons/herg,119,roc_auc,0.8170839469808542
tdcommons/herg,711,roc_auc,0.8148748159057437
tdcommons/ld50-zhu,44,mean_absolute_error,0.5968339008197734
tdcommons/ld50-zhu,119,mean_absolute_error,0.6075950159393249
tdcommons/ld50-zhu,711,mean_absolute_error,0.5983306946997151
tdcommons/lipophilicity-astrazeneca,44,mean_absolute_error,0.5612877113484339
tdcommons/lipophilicity-astrazeneca,119,mean_absolute_error,0.5485521659866228
tdcommons/lipophilicity-astrazeneca,711,mean_absolute_error,0.544332752249696
tdcommons/pgp-broccatelli,44,roc_auc,0.907957877899227
tdcommons/pgp-broccatelli,119,roc_auc,0.9069581444948015
tdcommons/pgp-broccatelli,711,roc_auc,0.9073580378565715
tdcommons/ppbr-az,44,mean_absolute_error,9.376754474144697
tdcommons/ppbr-az,119,mean_absolute_error,9.134312341606897
tdcommons/ppbr-az,711,mean_absolute_error,9.184444399123615
tdcommons/vdss-lombardo,44,spearmanr,0.19041362431814465
tdcommons/vdss-lombardo,119,spearmanr,0.2133246735115406
tdcommons/vdss-lombardo,711,spearmanr,0.2102965868927143
